date,-9,-7,-5,-3,-1,1,3,5,7,9,11
12/31/16,208967.112,1747487.89,1370186.399,1266202.905,2093892.836,1880470.086,2032279.302,2144488.581,562354.5471,2769072.635,0
1/1/17,189223.481,1761607.794,1389925.357,1260234.352,2088737.805,1879250.993,2029264.481,2145487.784,564213.3698,2769406.88,0
1/2/17,259240.4864,1606985.453,1500803.522,1244674.955,2090664.565,1872262.199,2024993.401,2144507.306,564858.4682,2770349.439,0
1/3/17,321079.9008,1583038.504,1466733.841,1240469.511,2096241.457,1868875.216,2017453.796,2138690.477,578011.3883,2770795.703,0
1/4/17,395417.3014,1564760.143,1449133.596,1234227.229,2073586.502,1863964.751,2009515.624,2141691.178,580833.4958,2770172.476,0
1/5/17,504211.5048,1594143.506,1443183.068,1210683.729,1979872.123,1846295.153,2005893.246,2148713.538,581674.4707,2770381.957,0
1/6/17,469162.5597,1662480.235,1441323.835,1195516.818,1972395.013,1839811.881,1999167.766,2154320.998,581290.2951,2771595.396,0
1/7/17,278147.6976,1850036.144,1451989.411,1186285.063,1979876.253,1827215.661,2006822.432,2154483.648,582386.0673,2771547.418,0
1/8/17,241232.7776,1891835.607,1461430.031,1176526.64,1982116.334,1823209.245,2003652.375,2155978.078,582079.8956,2772816.31,0
1/9/17,312526.395,1834729.651,1471533.146,1154317.293,1976177.264,1820399.044,2010103.735,2156062.755,583219.8413,2773508.171,0
1/10/17,315256.8587,1846546.518,1461048.06,1152185.938,1977468.01,1818107.047,2001184.103,2165003.94,582296.8225,2775479.998,0
1/11/17,386918.9511,1801577.253,1467614.741,1145704.15,1950871.523,1823747.795,1997024.225,2165008.568,581752.7611,2776269.828,0
1/12/17,324454.9181,1864787.207,1471351.438,1142559.219,1952498.539,1814861.576,2002922.05,2165662.436,582168.5109,2777373.902,0
1/13/17,310038.7282,1902616.088,1456472.883,1142262.475,1946841.818,1800779.886,1993680.513,2184125.17,586037.5264,2777659.708,0
1/14/17,201803.28,1997688.729,1471419.776,1142641.34,1942544.944,1786098.894,1988434.888,2205267.482,588801.3738,2777964.089,0
1/15/17,212460.653,1994511.437,1464084.113,1140699.024,1943284.878,1783030.797,1987738.214,2211621.025,589113.7383,2778208.415,0
1/16/17,248090.6371,1948891.415,1471109.063,1148162.055,1942090.909,1778204.76,1986292.376,2214676.722,590552.3046,2778794.553,0
1/17/17,281774.9412,1929756.226,1428611.426,1176447.473,1942736.061,1776562.473,1987898.436,2214414.042,591285.7533,2779352.963,0
1/18/17,285878.2012,1923513.975,1433149.075,1171966.783,1944534.148,1774814.399,1988089.615,2217340.169,590859.9888,2780568.44,0
1/19/17,260943.9986,1945740.015,1426771.263,1181704.376,1942072.669,1775967.282,1986353.014,2220635.065,591344.2541,2781357.86,0
1/20/17,272252.2661,1919049.282,1424892.337,1199355.4,1939366.385,1776088.357,1987443.057,2222475.185,592455.8507,2781874.176,0
1/21/17,184373.1053,1983862.825,1451969.066,1201430.129,1936220.78,1768516.719,1992308.969,2211500.854,604935.7698,2782396.578,0
1/22/17,216865.6163,1936154.086,1469255.82,1175741.918,1927447.365,1801674.479,1990833.114,2212405.858,605912.8616,2783398.68,0
1/23/17,242048.9875,1908114.994,1467476.572,1181651.747,1929090.037,1798940.491,1989835.064,2213999.601,606271.3265,2783985.977,0
1/24/17,287629.1584,1889923.388,1453289.811,1185765.788,1909818.073,1799661.337,1991102.929,2214719.449,606968.234,2784399.127,0
1/25/17,326894.8104,1876855.564,1425723.308,1185445.854,1909722.235,1795724.957,1997474.698,2214530.431,607596.5619,2785171.376,0
1/26/17,275223.9981,1907441.355,1425740.076,1209657.079,1904696.497,1798352.821,1987719.49,2224344.338,607983.2843,2785918.356,0
1/27/17,209765.4928,1949926.943,1447277.841,1211008.013,1905446.131,1798881.42,1987288.185,2226936.775,605354.2589,2787317.236,0
1/28/17,176208.2956,1953563.038,1472155.215,1212416.425,1909009.565,1797488.478,1985065.737,2231743.744,604947.6141,2788504.185,0
1/29/17,199525.9287,1931419.119,1499286.209,1212149.425,1893344.372,1793909.442,1982761.843,2236447.038,605054.743,2779291.675,0
1/30/17,220948.0838,1893914.005,1485001.086,1240945.812,1895270.516,1794051.801,1981861.682,2236930.211,605974.2053,2780092.393,0
1/31/17,268926.2013,1834974.903,1495140.507,1112522.354,2021756.129,1800696.167,1979043.012,2235884.103,607116.5573,2780742.362,0
2/1/17,290847.1359,1786675.619,1524345.889,1097627.041,2028293.815,1804635.86,1978116.003,2238634.441,608532.4027,2781494.089,0
2/2/17,255225.4458,1789873.417,1557741.347,1099697.415,2027170.294,1801477.9,1980019.454,2238362.516,608206.7985,2783390.21,0
2/3/17,311601.2923,1704979.594,1603808.361,1099942.532,2017475.568,1799231.899,1979809.763,2235707.853,608448.6244,2782021.809,0
2/4/17,234324.6567,1718233.062,1670134.124,1099061.534,2016416.738,1799274.312,1918869.369,2296160.447,610602.4733,2781750.579,0
2/5/17,213827.4062,1667965.466,1744651.935,1097422.112,2018593.397,1795746.583,1916709.726,2298691.894,610908.0968,2782298.179,0
2/6/17,263648.5963,1625127.734,1746722.765,1093061.238,2020347.579,1794934.551,1909933.556,2298258.104,613443.9228,2782899.25,0
2/7/17,279272.0471,1625322.756,1722030.23,1110409.45,2024057.7,1789038.184,1907587.733,2294890.507,614267.6332,2783388.552,0
2/8/17,279684.26,1638631.066,1687254.728,1125708.879,2029312.259,1789992.049,1905845.155,2295773.585,616344.3068,2783543.506,0
2/9/17,374520.1345,1565774.197,1678999.744,1126377.389,2025846.182,1778476.831,1904883.666,2299065.884,616585.8757,2783672.39,0
2/10/17,344923.1099,1586178.999,1697906.569,1123757.173,2020207.143,1779827.759,1901649.628,2300273.11,617561.1909,2783755.114,0
2/11/17,195913.647,1702194.04,1727151.295,1124334.642,2022863.565,1779521.813,1898775.744,2304792.303,617941.3124,2784288.935,0
2/12/17,183809.7694,1671406.287,1775716.044,1120241.504,2024194.038,1776414.269,1896702.379,2307929.359,617706.9737,2785406.672,0
2/13/17,288641.5775,1574454.284,1771519.544,1119869.735,2025083.316,1771839.646,1897598.999,2307318.422,617761.9976,2787477.274,0
2/14/17,248198.6226,1617732.184,1768932.207,1123248.946,2017978.392,1777467.02,1895925.642,2307364.334,617180.3405,2789649.608,0
2/15/17,239720.2292,1621815.188,1763611.729,1131547.741,2016750.593,1780494.904,1887632.9,2314257.278,619060.4711,2790523.762,0
2/16/17,249490.1984,1602942.621,1758464.044,1141624.787,2012546.479,1787391.487,1881143.252,2323548.098,618534.3955,2791616.934,0
2/17/17,281629.1064,1589831.471,1763464.693,1109923.23,2025354.254,1787232.533,1856591.182,2343977.902,618690.4639,2792494.96,0
2/18/17,206819.5688,1657522.238,1769348.03,1112763.316,2021546.698,1789075.584,1858001.317,2343580.784,620011.8453,2792407.912,0
2/19/17,196598.2894,1665492.145,1774472.139,1106882.873,2025805.13,1776579.149,1868829.685,2343350.005,622034.4157,2792708.464,0
2/20/17,220387.6995,1645561.749,1771110.982,1106779.419,2027300.744,1775991.125,1865251.727,2347442.393,620668.2246,2794108.234,0
2/21/17,273357.5364,1576087.687,1791197.648,1105781.055,2019663.339,1784738.474,1859720.688,2350906.977,620207.214,2794666.675,0
2/22/17,299034.7786,1587153.208,1781554.15,1063410.488,2037560.617,1784145.204,1859807.209,2349153.489,620754.3781,2795478.774,0
2/23/17,315793.3144,1580013.503,1770554.451,1049002.273,2048161.658,1792952.374,1852260.625,2352913.373,622905.4529,2795370.272,0
2/24/17,357421.0294,1560307.021,1767645.285,1041665.36,2048380.231,1785048.041,1836482.355,2320031.365,680075.6023,2784908.505,0
2/25/17,218917.5953,1687050.689,1770439.556,1053276.514,2047633.36,1785204.332,1833681.707,2316413.549,685376.9877,2786058.005,0
2/26/17,184398.8697,1714231.572,1772768.692,1059176.863,2049171.073,1785059.597,1829548.735,2318835.425,686304.439,2786782.031,0
2/27/17,280311.9962,1629917.225,1748820.351,1071633.815,2047897.439,1788559.767,1826869.393,2318624.764,687516.8153,2787925.73,0
2/28/17,270460.6131,1633085.848,1710829.155,1117063.767,2046693.645,1790460.423,1815117.832,2328772.391,688986.7597,2788519.359,0
3/1/17,302697.055,1614335.412,1701088.502,1115278.384,2004655.269,1832509.645,1812696.454,2330478.634,687923.3959,2790127.045,0
3/2/17,362631.2316,1578235.836,1677901.526,1118070.719,2002517.616,1816275.103,1826543.279,2332687.441,689008.3183,2789881.224,0
3/3/17,318537.5539,1640861.151,1681454.082,1120492.567,1999251.382,1809006.553,1809278.854,2337883.813,688832.4092,2790041.43,0
3/4/17,221330.7537,1748718.128,1585264.799,1208935.851,1997593.996,1809626.648,1790124.457,2353864.47,690994.5739,2790836.12,0
3/5/17,201958.642,1743367.009,1620026.284,1201047.771,1994173.582,1810192.467,1785593.757,2357664.985,693549.9304,2791552.869,0
3/6/17,293742.8551,1680456.547,1606172.925,1202688.012,1975605.263,1815350.988,1780191.843,2358815.88,694722.7422,2793155.24,0
3/7/17,296877.3222,1694050.092,1587806.975,1205649.825,1975208.579,1818770.697,1779740.153,2354355.249,696411.6434,2793944.261,0
3/8/17,274580.0582,1734876.967,1577364.083,1203201.675,1962480.933,1827847.876,1779946.37,2348438.34,701789.4039,2794064.089,0
3/9/17,257365.0806,1740755.662,1587410.093,1209328.199,1955290.937,1795927.869,1817063.115,2345518.273,703411.7631,2794368.804,0
3/10/17,293789.5817,1721436.884,1582498.297,1209137.013,1948001.342,1776102.043,1839199.479,2338205.322,703431.3872,2796588.446,0
3/11/17,242072.8265,1736988.632,1611815.67,1220398.506,1944917.402,1776674.105,1835662.601,2339413.83,704640.1567,2797668.564,0
3/12/17,208706.1493,1746521.808,1637952.533,1218089.514,1946159.957,1778058.865,1831904.708,2337380.102,708695.6618,2798720.497,0
3/13/17,304759.7201,1696282.361,1636153.149,1222156.465,1944536.581,1734320.723,1830337.422,2335307.096,710832.5719,2799316.208,0
3/14/17,276433.0339,1738954.472,1613763.655,1226301.01,1944953.954,1739210.706,1737333.492,2427157.566,711951.9222,2799892.485,0
3/15/17,290759.0948,1750535.073,1614228.493,1206737.677,1935376.645,1744624.61,1730011.671,2433042.57,712369.0715,2800042.391,0
3/16/17,368266.1439,1707589.235,1597844.872,1204675.595,1924928.949,1745475.802,1726800.433,2430884.189,712606.2784,2800568.298,0
3/17/17,388959.7159,1730036.227,1583157.732,1190685.294,1923246.584,1738293.789,1726249.083,2430005.038,709750.412,2801180.92,0
3/18/17,341881.8468,1831676.408,1554427.788,1204070.038,1887011.807,1747664.139,1720445.913,2423028.764,711729.2042,2801591.387,0
3/19/17,270244.1639,1888680.664,1578929.988,1210495.356,1879467.109,1746816.668,1716954.198,2415984.904,714983.8172,2803032.925,0
3/20/17,350683.7387,1844343.35,1562941.489,1195943.994,1877015.387,1747258.207,1687014.236,2441595.291,713622.7575,2806871.345,0
3/21/17,309154.0806,1895012.195,1571547.441,1198361.121,1859080.712,1750029.895,1682413.09,2435319.83,720743.5093,2807402.923,0
3/22/17,403363.8701,1877777.269,1503784.629,1209878.991,1837009.176,1756524.54,1677510.984,2433298.605,721244.4913,2810659.741,0
3/23/17,320480.1718,1966954.649,1491884.011,1225088.313,1830075.059,1754666.677,1676576.517,2432728.293,722648.3498,2811800.255,0
3/24/17,414973.5884,1931296.763,1510814.916,1232620.807,1819961.407,1753119.955,1651159.403,2382673.559,726219.68,2812262.217,0
3/25/17,353945.8193,2018556.364,1507421.904,1238058.947,1803232.788,1761264.759,1642386.696,2368938.498,729092.0438,2813866.975,0
3/26/17,243935.204,2094675.147,1555579.323,1237843.662,1803736.554,1758995.447,1639079.719,2360844.411,726991.4878,2817158.841,0
3/27/17,340816.6837,2022986.503,1533661.462,1244577.668,1797863.882,1760280.927,1628007.128,2365099.841,729379.0236,2817816.676,0
3/28/17,370823.6589,2044351.398,1476658.163,1258710.054,1793977.084,1760476.245,1624696.997,2361307.442,733278.4056,2818147.848,0
3/29/17,302965.2945,2105312.733,1474751.431,1271670.761,1792784.601,1762495.751,1619625.92,2358296.727,737548.8736,2818700.202,0
3/30/17,341044.8309,2083431.378,1461577.532,1257495.126,1808446.571,1761184.436,1614926.924,2354589.694,744483.0915,2819022.712,0
3/31/17,372905.1539,2069400.916,1464728.961,1247405.5,1806147.263,1752396.724,1613083.993,2353983.237,748427.442,2819410.605,0
4/1/17,262854.6289,2136461.223,1500173.367,1259638.072,1794795.162,1760290.233,1616972.11,2344165.679,754409.9543,2819779.367,0
4/2/17,232983.4346,2143051.69,1518108.588,1270727.384,1791935.951,1762230.749,1614590.04,2338570.25,761636.2782,2817680.43,0
4/3/17,305290.4672,2079739.207,1502032.864,1283726.408,1786291.668,1766839.271,1611690.966,2331617.45,768318.2719,2818168.224,0
4/4/17,297397.2508,2090173.698,1479107.031,1294893.33,1767558.166,1795946.602,1609961.032,2330927.213,770001.5012,2819311.47,0
4/5/17,325514.8627,2045235.541,1474053.165,1316283.353,1768888.265,1800091.887,1605338.55,2317878.635,782854.0137,2821164.023,0
4/6/17,295748.1968,2047782.999,1484343.364,1337939.247,1754934.742,1812508.688,1603326.873,2316232.751,784533.2461,2821789.689,0
4/7/17,296079.6286,2056581.594,1477743.955,1347882.66,1709121.372,1854824.888,1603964.346,2302753.101,790240.8892,2821972.361,0
4/8/17,198118.4759,2139168.2,1483323.187,1355567.573,1708967.263,1857325.479,1606363.797,2292953.334,798186.2293,2822903.757,0
4/9/17,195820.9828,2134007.812,1498079.161,1348772.3,1700916.415,1858990.062,1610331.914,2280377.577,814246.0777,2823322.495,0
4/10/17,253685.1846,2076949.569,1499725.851,1349827.067,1694731.426,1865714.664,1608091.456,2276684.899,815863.287,2825428.889,0
4/11/17,284338.8216,2051961.256,1494521.441,1348833.354,1696166.996,1867012.058,1607563.554,2269257.756,822756.0767,2826378.483,0
4/12/17,259439.5109,2085965.915,1471914.176,1370007.052,1688262.754,1873074.191,1608193.755,2265138.094,821802.7669,2826766.58,0
4/13/17,249642.6676,2095848.842,1455689.34,1381697.588,1690198.385,1871664.38,1610689.108,2262646.302,827183.2709,2826892.413,0
4/14/17,286715.1259,2059879.394,1423903.272,1424918.465,1687410.087,1856925.038,1622613.262,2253605.922,830427.3805,2827491.85,0
4/15/17,239200.9237,2054835.613,1473478.527,1429196.444,1677806.756,1866625.263,1600256.345,2271508.755,833877.7097,2828978.46,0
4/16/17,182313.8617,2050107.795,1529837.657,1430593.293,1678039.026,1871121.683,1596907.93,2258499.186,849902.6416,2830266.722,0
4/17/17,320435.875,1915122.564,1555343.104,1399270.523,1679062.568,1875085.029,1593109.627,2259892.373,850967.0103,2831026.121,0
4/18/17,302836.9987,1942020.375,1544939.75,1378909.127,1701782.414,1877709.691,1591926.691,2257311.643,850552.3363,2833150.769,0
4/19/17,279902.3462,1945063.621,1562439.241,1382393.018,1700936.112,1879056.459,1592516.095,2253686.158,853638.5104,2833295.734,0
4/20/17,294739.7962,1914236.216,1573372.994,1380948.302,1702303.343,1885229.604,1592384.837,2253060.804,854837.2984,2833539.101,0
4/21/17,277642.9286,1869670.276,1637929.694,1372458.476,1702522.644,1893064.002,1589227.683,2253679.445,856724.639,2833820.007,0
4/22/17,201880.7254,1909325.178,1671006.2,1373998.294,1699027.709,1830073.658,1635692.847,2273322.614,860328.7088,2833896.362,0
4/23/17,176380.0351,1918977.242,1661465.268,1403088.716,1696471.203,1830442.593,1633477.623,2262188.096,873849.7077,2834124.312,0
4/24/17,248312.3575,1809657.303,1707983.281,1398287.353,1698740.333,1825492.851,1632832.893,2234046.426,903252.201,2833409.795,0
4/25/17,297763.706,1760193.002,1706466.86,1397757.087,1702033.93,1824334.091,1635218.345,2221603.591,914760.6538,2833733.531,0
4/26/17,294608.0137,1738967.605,1733720.381,1396576.06,1700536.863,1826056.935,1635471.744,2218750.227,917108.0881,2833981.379,0
4/27/17,317930.7608,1658233.397,1785106.382,1383758.121,1708869.986,1837451.606,1634613.106,2208792.504,928455.7793,2834403.153,0
4/28/17,304881.805,1696735.461,1787645.687,1380532.523,1702628.477,1834769.845,1628732.811,2187578.469,940345.8204,2835463.897,0
4/29/17,264561.6795,1729387.369,1802457.713,1374836.549,1700228.571,1839399.381,1628104.555,2173001.3,951770.455,2837729.724,0
4/30/17,235077.7665,1725284.213,1831221.172,1388050.623,1696173.661,1840930.765,1626460.283,2172197.092,953821.7446,2834147.477,0
5/1/17,320809.709,1659015.652,1830869.526,1391259.358,1695897.723,1841371.84,1621781.453,2166175.035,948862.3624,2829197.134,0
5/2/17,309884.6513,1701848.098,1815289.178,1386176.925,1694465.05,1841327.848,1618736.619,2148346.005,962296.241,2828844.182,0
5/3/17,322029.5657,1686020.615,1815281.578,1396327.68,1691253.467,1843655.889,1615633.571,2147099.39,961868.024,2829695.016,0
5/4/17,389345.5662,1674781.52,1793595.435,1368436.28,1678563.547,1856297.026,1613701.89,2144540.072,961952.3034,2829751.156,0
5/5/17,336509.0862,1774557.993,1752298.356,1390235.62,1670318.552,1855484.814,1602149.074,2141430.029,959368.4366,2830225.336,0
5/6/17,291046.4143,1812708.139,1759499.545,1391802.099,1669192.08,1858546.279,1599883.258,2141485.723,959370.1317,2831143.626,0
5/7/17,268391.6245,1814871.128,1782743.916,1394903.458,1663039.29,1863231.316,1598369.039,2140039.924,959568.124,2831606.975,0
5/8/17,380723.2415,1755160.222,1756335.814,1383953.412,1659460.888,1860241.491,1594087.576,2137229.83,959591.9638,2832230.358,0
5/9/17,368818.9106,1795448.863,1743469.696,1362803.283,1676313.88,1860230.511,1593335.607,2128989.81,960676.2257,2830865.51,0
5/10/17,356483.9492,1825241.066,1739763.76,1356849.041,1669530.512,1862547.718,1593376.237,2126397.673,961629.2617,2830983.078,0
5/11/17,364380.1736,1848835.368,1719312.874,1363036.539,1661113.779,1868713.488,1594132.146,2122271.522,959921.1804,2822772.726,0
5/12/17,331596.6916,1922353.394,1691763.721,1358703.387,1659756.884,1862974.654,1594496.472,2119827.381,961544.9703,2823397.24,0
5/13/17,270738.2021,2006277.715,1685099.96,1344328.29,1659334.723,1860327.276,1595790.84,2118552.781,964267.3083,2823672.701,0
5/14/17,246108.2214,2014088.419,1701786.509,1346045.282,1650058.182,1869391.669,1594733.113,2113016.184,970718.3689,2824493.849,0
5/15/17,337878.0797,1927543.569,1702283.235,1345693.006,1648704.268,1870871.884,1592814.889,2110622.462,971943.9679,2824209.435,0
5/16/17,323823.1468,1968713.425,1675361.525,1344958.876,1649381.323,1874429.103,1591252.996,2105740.849,974379.8188,2826173.732,0
5/17/17,387430.2828,1931236.108,1682165.579,1330709.985,1617566.943,1891967.723,1589285.518,2100200.027,954185.8972,2851404.233,0
5/18/17,312307.3839,1992930.551,1698628.816,1329266.337,1618376.957,1892494.196,1586375.221,2101540.563,953400.8324,2852606.438,0
5/19/17,350396.1312,1980105.364,1692030.089,1322899.034,1613504.333,1893030.567,1585818.237,2094108.156,955266.024,2852819.36,0
5/20/17,270209.2187,2056927.429,1705173.43,1321185.93,1613237.111,1891155.196,1584278.085,2089677.927,957248.4926,2852946.977,0
5/21/17,262881.0103,2082371.109,1674155.924,1345967.293,1607422.817,1888426.057,1583138.655,2087108.849,958927.9603,2853477.62,0
5/22/17,420538.2733,1994423.007,1658985.801,1340240.774,1581049.831,1878030.184,1576275.321,2084257.065,958657.6487,2853244.39,0
5/23/17,437104.6542,2021921.605,1639590.622,1341270.299,1570358.319,1874589.864,1572495.117,2077629.022,959061.0983,2853781.696,0
5/24/17,378736.835,2123616.701,1620412.818,1333555.651,1575139.613,1871959.822,1567416.148,2069259.752,958991.3994,2850638.555,0
5/25/17,452690.995,2121725.023,1606105.988,1319065.223,1576648.994,1862509.764,1563497.57,2041149.325,957630.1264,2850741.787,0
5/26/17,384831.4432,2232210.058,1562551.39,1328023.115,1578362.156,1860626.275,1505761.163,2093576.095,953670.892,2854064.707,0
5/27/17,311014.7479,2286129.737,1590980.753,1324754.025,1577263.185,1862505.324,1503349.561,2093004.999,952982.2889,2853792.672,0
5/28/17,247319.8277,2340089.224,1617859.953,1314865.186,1575644.678,1863031.468,1502197.055,2087533.224,955240.1138,2854059.066,0
5/29/17,294746.3664,2296614.991,1616007.02,1308259.391,1583041.884,1865162.643,1501753.253,2083620.789,955468.1175,2855052.842,0
5/30/17,321718.3835,2285215.539,1620441.685,1263398.609,1614921.869,1866884.885,1497179.734,2080412.619,955955.8201,2855835.65,0
5/31/17,364641.9577,2252932.771,1625466.809,1262733.364,1612852.482,1862764.499,1499349.509,2079997.7,956148.3742,2847127.33,0
6/1/17,349548.3909,2289427.88,1602956.116,1278869.455,1613052.233,1853570.787,1493579.59,2078387.484,957794.6394,2848953.22,0
6/2/17,318328.7247,2306061.823,1607465.774,1294370.863,1610934.404,1853319.168,1488881.825,2079176.002,960045.8114,2849380.402,0
6/3/17,310617.5475,2271791.841,1658810.394,1208189.786,1690960.241,1851800.766,1486668.333,2079613.52,962180.053,2849732.315,0
6/4/17,272938.7029,2299446.722,1679932.535,1210811.782,1683750.328,1848331.234,1486229.262,2077343.181,961069.556,2852523.991,0
6/5/17,336341.8943,2252485.792,1665195.002,1219614.266,1677403.951,1852488.037,1480466.981,2075882.282,961666.2777,2852882.814,0
6/6/17,363219.2617,2227077.914,1652117.193,1236129.698,1676265.945,1856691.249,1477006.883,2074091.985,961598.2882,2852116.379,0
6/7/17,342649.4559,2231715.883,1668832.767,1233265.429,1679930.301,1859597.456,1475816.985,2073203.746,960888.1864,2852477.084,0
6/8/17,317924.2664,2253784.271,1689726.79,1228802.051,1670159.691,1860559.989,1472971.718,2073195.414,960611.5524,2852704.052,0
6/9/17,302036.0558,2270354.23,1699056.31,1233448.582,1667819.141,1855455.857,1406545.984,2132735.003,961671.9147,2853204.218,0
6/10/17,296537.6895,2267878.691,1731299.263,1233254.68,1648521.724,1878165.08,1329696.404,2196293.582,949284.8977,2853157.784,0
6/11/17,279085.0554,2270451.264,1755292.16,1233532.309,1632260.042,1890471.194,1258788.807,2264712.202,948722.3729,2852599.389,0
6/12/17,371110.7381,2232177.708,1744434.761,1228303.564,1625726.681,1892186.478,1252369.828,2262859.345,926080.4556,2852502.738,0
6/13/17,407115.6857,2237581.014,1736861.432,1222902.395,1628385.092,1894593.741,1252702.125,2254840.929,925672.7949,2828859.588,0
6/14/17,396199.872,2265965.782,1740368.234,1216332.56,1624876.881,1890058.874,1250730.656,2253662.851,924031.6457,2829037.44,0
6/15/17,402952.1783,2267974.622,1724921.186,1230888.994,1623839.239,1891978.33,1245996.026,2252542.982,923074.7817,2829008.957,0
6/16/17,328769.7771,2324101.19,1732081.595,1269890.694,1602980.504,1908009.901,1225386.05,2251229.957,922965.0726,2829612.556,0
6/17/17,256348.4701,2376910.538,1729311.92,1292690.044,1577122.291,1936954.792,1224688.356,2250008.29,922524.2446,2830280.849,0
6/18/17,295669.8454,2365564.665,1737386.504,1294094.311,1562713.371,1914541.521,1226915.322,2248021.681,923257.9856,2830487.09,0
6/19/17,352134.5251,2337542.392,1707232.752,1306662.635,1561380.366,1908809.846,1226672.433,2239006.836,931127.5075,2829970.502,0
6/20/17,338433.5634,2365485.391,1699357.166,1312764.755,1550823.919,1911330.667,1226426.456,2237584.981,929716.858,2830341.039,0
6/21/17,359062.072,2310065.299,1737676.922,1310688.256,1540314.337,1922458.972,1227091.929,2237077.219,929028.6209,2830551.169,0
6/22/17,321290.7044,2304497.425,1785526.984,1310470.452,1533946.326,1932666.021,1220107.688,2237553.856,928721.9272,2830970.912,0
6/23/17,263932.7793,2342651.323,1809666.451,1304842.888,1537260.999,1932358.084,1217328.579,2239214.564,928893.1762,2831603.453,0
6/24/17,227130.4973,2333860.019,1846288.214,1313244.615,1535588.809,1937781.345,1216461.985,2238705.199,926585.7498,2833930.862,0
6/25/17,236571.9664,2302010.397,1867179.886,1318219.403,1536765.437,1934445.346,1216941.8,2236075.919,928304.1972,2834587.945,0
6/26/17,338280.1771,2204121.812,1867160.831,1320354.218,1530354.009,1937995.536,1215435.541,2235792.049,928048.7987,2835334.324,0
6/27/17,328715.2576,2208801.752,1856122.171,1333873,1533422.79,1939828.068,1214819.719,2233494.457,929178.1708,2836259.41,0
6/28/17,320899.3995,2222357.577,1864161.706,1318763.287,1543836.999,1935315.96,1214281.086,2231815.848,928101.7154,2836943.719,0
6/29/17,308340.8847,2260248.19,1840325.663,1314268.09,1546385.432,1934536.395,1216213.833,2232513.039,927820.4151,2837325.354,0
6/30/17,369729.1863,2198082.578,1855528.349,1312744.946,1545597.149,1925828.686,1213865.423,2231997.828,929392.7358,2837135.414,0
7/1/17,269139.3582,2272559.704,1873394.01,1318639.23,1553016.679,1920580.873,1213549.055,2228003.923,935600.4999,2837468.963,0
7/2/17,239718.7339,2283774.504,1899817.356,1315696.341,1553007.568,1919570.927,1213380.012,2226976.684,933452.3511,2838907.819,0
7/3/17,308948.7209,2228658.821,1892797.082,1311372.622,1560634.523,1916976.051,1210275.786,2226392.862,928045.0647,2842325.762,0
7/4/17,287733.8848,2241027.724,1889074.981,1315000.606,1572416.567,1917847.366,1210227.296,2224558.581,927721.3723,2842731.417,0
7/5/17,331528.9231,2207629.969,1886483.307,1318659.211,1568222.942,1923241.843,1199197.825,2222435.401,928549.3425,2844253.533,0
7/6/17,306607.3822,2216737.354,1897949.952,1321676.975,1575748.105,1919617.043,1198312.847,2222410.472,928012.4191,2844904.747,0
7/7/17,352492.5774,2182562.344,1902449.964,1307442.587,1579917.524,1916019.577,1198538.818,2220927.413,927426.545,2846049.946,0
7/8/17,304581.2233,2224149.459,1913680.772,1303601.371,1579610.985,1916474.854,1198697.248,2221041.779,927727.6342,2846324.469,0
7/9/17,331457.5672,2179740.212,1916997.204,1319046.609,1576613.024,1921899.56,1196780.445,2221710.417,927483.6062,2845886.152,0
7/10/17,334508.4222,2175405.163,1919835.871,1322465.98,1566111.199,1930826.24,1195844.902,2216725.963,931632.7748,2846720.78,0
7/11/17,311601.4359,2206458.124,1921541.937,1319580.932,1555345.163,1933257.747,1200673.044,2215973.881,929943.815,2847863.715,0
7/12/17,343885.2801,2154980.483,1944324.712,1296417.42,1575336.738,1933243.624,1202636.855,2215176.261,928978.9726,2849471.951,0
7/13/17,259334.0893,2193100.703,2002335.607,1285439.641,1583408.5,1929043.074,1199735.273,2214585.173,928896.8801,2850535.856,0
7/14/17,293422.1785,2134183.028,2026084.639,1278994.97,1595524.122,1929559.85,1198369.706,2212132.916,930097.6396,2849783.246,0
7/15/17,262427.7475,2130153.007,2050548.928,1291091.298,1596178.115,1931013.33,1193482.368,2214213.249,930032.6387,2850599.115,0
7/16/17,280919.6944,2123084.243,2051947.012,1278784.052,1599260.029,1927677.442,1193589.049,2213174.442,930990.1025,2852351.229,0
7/17/17,321349.2351,2104047.339,2039444.839,1301207.623,1598607.964,1921548.756,1170498.179,2212542.916,930829.6682,2853550.777,0
7/18/17,342821.6215,2089683.106,2035563.699,1304184.834,1599380.324,1918380.574,1168926.11,2209924.706,931507.6076,2855317.212,0
7/19/17,327687.5898,2103341.141,2046726.07,1300694.431,1590824.276,1923485.039,1168986.111,2207260.576,930306.0974,2858240.964,0
7/20/17,357833.255,2060551.791,2059905.206,1309751.43,1591150.948,1918410.87,1166206.81,2206495.787,929945.9879,2859325.208,0
7/21/17,319900.7213,2086082.878,2079357.598,1310052.013,1590732.3,1916089.641,1160118.028,2210250.211,928565.8412,2860353.063,0
7/22/17,251854.1995,2143967.121,2099117.95,1304554.397,1588883.743,1918651.665,1158800.872,2208526.867,926968.7043,2862176.777,0
7/23/17,232888.5719,2152439.287,2112003.504,1284542.247,1609398.647,1918284.669,1158396.747,2206977.099,927797.6931,2862923.831,0
7/24/17,272965.503,2104000.41,2129708.782,1285766.907,1578938.403,1942748.934,1158427.652,2205692.165,927698.907,2861929.632,0
