"<1d, x; 1d-1w, x; 1w-1m, x; 1-3m, x; 3-6m, x; 6-12m, x; 12-18m, x; 18-24m, x; 2-3y, x; 3-5y, x; >5y, x; BTC/USD, x","<1d, y","<1d, text","1d-1w, y","1d-1w, text","1w-1m, y","1w-1m, text","1-3m, y","1-3m, text","3-6m, y","3-6m, text","6-12m, y","6-12m, text","12-18m, y","12-18m, text","18-24m, y","18-24m, text","2-3y, y","2-3y, text","3-5y, y","3-5y, text",">5y, y",">5y, text","BTC/USD, y"
"2018-06-21","0.009275191747075594","0.93%","0.032346420229282684","2.31%","0.08582136620544653","5.35%","0.19355820098892","10.77%","0.37397649421498624","18.04%","0.5802530973830865","20.63%","0.6292710803559038","4.90%","0.6626642515072374","3.34%","0.7103738988562145","4.77%","0.8195026882215287","10.91%","1.0","18.05%","6760.83"
"2018-06-22","0.010622657305416849","1.06%","0.03282372506903401","2.22%","0.08642676761718572","5.36%","0.1941428131211418","10.77%","0.3736303864177089","17.95%","0.5804911185153802","20.69%","0.6293672922342343","4.89%","0.6629399258564493","3.36%","0.7105394753411318","4.76%","0.8196452983368255","10.91%","1.0","18.04%","6564.04"
"2018-06-23","0.010171233499628413","1.02%","0.03347117475993549","2.33%","0.08570428948177677","5.22%","0.19321153577718408","10.75%","0.3723422323221433","17.91%","0.5799244125942626","20.76%","0.6293315995351143","4.94%","0.6626845558840941","3.34%","0.710417627245739","4.77%","0.8196423813247325","10.92%","1.0","18.04%","6367.25"
"2018-06-24","0.008245026667927834","0.82%","0.03334187456588168","2.51%","0.0846829068380708","5.13%","0.1911959784617308","10.65%","0.3712133534941977","18.00%","0.5794514142494113","20.82%","0.6290320202870935","4.96%","0.6624125329156679","3.34%","0.7102241844205994","4.78%","0.8195760174491526","10.94%","1.0","18.04%","6170.46"
"2018-06-25","0.010601086074204095","1.06%","0.03445235131185985","2.39%","0.08540725544336553","5.10%","0.19071294653473725","10.53%","0.3704787893979473","17.98%","0.5798188738912906","20.93%","0.6292700380509291","4.95%","0.6625087025533721","3.32%","0.7104523508200611","4.79%","0.8197041609660467","10.93%","0.9999999999999998","18.03%","6146.126666666668"
"2018-06-26","0.010481103439052371","1.05%","0.03370589686161367","2.32%","0.08616803461391978","5.25%","0.19036014245167773","10.42%","0.36889420652374416","17.85%","0.5798022044770541","21.09%","0.6286316011168086","4.88%","0.6625365563903617","3.39%","0.7104417803721734","4.79%","0.8196028317336717","10.92%","1.0","18.04%","6121.793333333332"
"2018-06-27","0.011687444374047224","1.17%","0.03490893995797833","2.32%","0.08710144588852547","5.22%","0.18999180715934189","10.29%","0.3679178082236108","17.79%","0.5794378195516932","21.15%","0.6285999058079461","4.92%","0.6623729163820066","3.38%","0.7104546639642494","4.81%","0.8195159543533121","10.91%","1.0000000000000002","18.05%","6097.46"
"2018-06-28","0.013629822107542957","1.36%","0.037341515386374716","2.37%","0.09027294180734208","5.29%","0.19080787346354436","10.05%","0.3689103887901124","17.81%","0.5793238748477133","21.04%","0.6285395277754626","4.92%","0.6624187133884812","3.39%","0.7105130463832515","4.81%","0.8195432407144482","10.90%","1.0","18.05%","6139.4"
"2018-06-29","0.011449667204468656","1.14%","0.03648324442688626","2.50%","0.08891741479158735","5.24%","0.1908589138176684","10.19%","0.3600755872595853","16.92%","0.5789177316983725","21.88%","0.6279883482477517","4.91%","0.6622055541643725","3.42%","0.7103344447103183","4.81%","0.8195234836307691","10.92%","1.0","18.05%","6181.34"
"2018-06-30","0.008576875047166416","0.86%","0.03558836076114705","2.70%","0.08840584351294965","5.28%","0.1901084593327107","10.17%","0.3581348429956954","16.80%","0.5787538545960449","22.06%","0.6278962966876807","4.91%","0.6619788670321414","3.41%","0.7101711557136818","4.82%","0.8194346445701539","10.93%","1.0","18.06%","6223.28"
"2018-07-01","0.01162561858842025","1.16%","0.040148531537587684","2.85%","0.09212136273193987","5.20%","0.19224567699404893","10.01%","0.3558665960059718","16.36%","0.5775121928056813","22.16%","0.6276383390731165","5.01%","0.6618166481840422","3.42%","0.7100587642418786","4.82%","0.8193237985440295","10.93%","1.0","18.07%","6357.666666666666"
"2018-07-02","0.009214801517625559","0.92%","0.040087931809934106","3.09%","0.09203797434079687","5.20%","0.19209368266234145","10.01%","0.35481563572528363","16.27%","0.5769513664750731","22.21%","0.6275746279326008","5.06%","0.6617731268523198","3.42%","0.7100563440591419","4.83%","0.8193028421133978","10.92%","1.0","18.07%","6492.053333333332"
"2018-07-03","0.01260805005335008","1.26%","0.041877201119986114","2.93%","0.09342079936605137","5.15%","0.19202120851893145","9.86%","0.3537294442066191","16.17%","0.5762138858618964","22.25%","0.6275813101038382","5.14%","0.6618329403530653","3.43%","0.7101327291380135","4.83%","0.8192633651653616","10.91%","1.0","18.07%","6626.44"
"2018-07-04","0.011764548384853541","1.18%","0.04328809066019382","3.15%","0.09380049701002187","5.05%","0.19241310877771056","9.86%","0.3521035060712849","15.97%","0.5764996494221966","22.44%","0.6276813522680893","5.12%","0.6618986454699788","3.42%","0.7102186098740843","4.83%","0.8191331553881109","10.89%","0.9999999999999998","18.09%","6602.796666666666"
"2018-07-05","0.010442229621538714","1.04%","0.0399397137329082","2.95%","0.09285453640994226","5.29%","0.19225757463895207","9.94%","0.3503926551893193","15.81%","0.5760737582426365","22.57%","0.6275637122566381","5.15%","0.6614662109686554","3.39%","0.7101269362054912","4.87%","0.8190048025034139","10.89%","1.0","18.10%","6579.153333333334"
"2018-07-06","0.011650974090005012","1.17%","0.04106317724900603","2.94%","0.0941837846516396","5.31%","0.1914137787087564","9.72%","0.3445724296678004","15.32%","0.5753384987526079","23.08%","0.6273170136387588","5.20%","0.6612653179098874","3.39%","0.7100019217883101","4.87%","0.8189232652868739","10.89%","1.0000000000000002","18.11%","6555.51"
"2018-07-07","0.006698994100173782","0.67%","0.041154366453818605","3.45%","0.09428371051910686","5.31%","0.19082427239918687","9.65%","0.3423675061246889","15.15%","0.5748679799531407","23.25%","0.6274995407769312","5.26%","0.6613779679643822","3.39%","0.7101545922477052","4.88%","0.8189437955135432","10.88%","1.0","18.11%","6611.6866666666665"
"2018-07-08","0.007476385655351633","0.75%","0.03620604502842576","2.87%","0.09372625423185428","5.75%","0.1913756671827062","9.76%","0.3401970845906022","14.88%","0.5743815296737971","23.42%","0.6271674471054073","5.28%","0.6611493294354277","3.40%","0.7099714307851259","4.88%","0.8188053907838329","10.88%","1.0","18.12%","6667.863333333334"
"2018-07-09","0.009745426087888906","0.97%","0.03676463798091513","2.70%","0.0945770526879878","5.78%","0.19133482935166496","9.68%","0.3391727759414408","14.78%","0.5742278791192943","23.51%","0.6272038318290304","5.30%","0.6610945656866357","3.39%","0.7100882323694887","4.90%","0.8188684535076325","10.88%","1.0000000000000002","18.11%","6724.04"
"2018-07-10","0.01128910501771909","1.13%","0.03509962434187916","2.38%","0.09492457963108028","5.98%","0.1905861450517094","9.57%","0.33766300048197995","14.71%","0.5741977197083288","23.65%","0.6264911128265045","5.23%","0.6609733736529426","3.45%","0.7101422445954175","4.92%","0.8187037131429307","10.86%","1.0","18.13%","6617.086666666667"
"2018-07-11","0.011747215015554613","1.17%","0.0352315988879401","2.35%","0.09449575494407672","5.93%","0.18967364830855135","9.52%","0.336149701995647","14.65%","0.5737872974400546","23.76%","0.6262584031551999","5.25%","0.6607939118187469","3.45%","0.7100631960800242","4.93%","0.8185249071234895","10.85%","1.0","18.15%","6510.133333333332"
"2018-07-12","0.010351462992160226","1.04%","0.03523602368957892","2.49%","0.09458369300088","5.93%","0.18903802083211615","9.45%","0.33488155507479106","14.58%","0.5736583162540844","23.88%","0.6256964102503701","5.20%","0.660771980468149","3.51%","0.7101534224013565","4.94%","0.8185635468405085","10.84%","0.9999999999999998","18.14%","6403.18"
"2018-07-13","0.01063365485602212","1.06%","0.03334485884314007","2.27%","0.09343262430875524","6.01%","0.1891532493866701","9.57%","0.3339240684542262","14.48%","0.5733985361780795","23.95%","0.6256112220901064","5.22%","0.6607689650533668","3.52%","0.7101419169802575","4.94%","0.8185202532677757","10.84%","1.0","18.15%","6351.733333333334"
"2018-07-14","0.00711667032501116","0.71%","0.0336617743409296","2.65%","0.09260171449941948","5.89%","0.18893191419918093","9.63%","0.3324303821420913","14.35%","0.5732867339279003","24.09%","0.6256869158504296","5.24%","0.6607750391283327","3.51%","0.7102102288365713","4.94%","0.8185543192335332","10.83%","1.0","18.14%","6300.286666666668"
"2018-07-15","0.00708639060717545","0.71%","0.032587706087213036","2.55%","0.09085895184748458","5.83%","0.1880130261044016","9.72%","0.33013099052130623","14.21%","0.5731322375437555","24.30%","0.6256570393127951","5.25%","0.6606218637572772","3.50%","0.7102519756567028","4.96%","0.8185343561088914","10.83%","1.0","18.15%","6248.84"
"2018-07-16","0.009371379218953894","0.94%","0.032867632888991465","2.35%","0.09170179340627868","5.88%","0.1878715007472828","9.62%","0.32868361801427914","14.08%","0.5731497480948435","24.45%","0.6255870333646598","5.24%","0.6606325830629836","3.50%","0.7102172494022343","4.96%","0.8185080655948441","10.83%","1.0","18.15%","6606.4333333333325"
"2018-07-17","0.011656367830732338","1.17%","0.03314755969076988","2.15%","0.0925446349650728","5.94%","0.1877299753901641","9.52%","0.32723624550725205","13.95%","0.5731672586459317","24.59%","0.6255170274165244","5.23%","0.66064330236869","3.51%","0.7101825231477658","4.95%","0.8184817750807966","10.83%","1.0000000000000002","18.15%","6964.026666666668"
"2018-07-18","0.01252493501360278","1.25%","0.03359309473468322","2.11%","0.09283958985962447","5.92%","0.18765700080134728","9.48%","0.3259238148053604","13.83%","0.5728823510442127","24.70%","0.6253924712063241","5.25%","0.6606045331841149","3.52%","0.7101814236280009","4.96%","0.8183885209750452","10.82%","1.0","18.16%","7321.62"
"2018-07-19","0.01223255357727851","1.22%","0.0345244343771962","2.23%","0.09356002025400374","5.90%","0.1881605459784556","9.46%","0.32504199376178233","13.69%","0.5728775603731278","24.78%","0.6253647657253671","5.25%","0.6605994252022729","3.52%","0.7102124543994469","4.96%","0.8182959109095373","10.81%","1.0","18.17%","7326.076666666668"
"2018-07-20","0.011938091172973168","1.19%","0.03470045637133514","2.28%","0.09340073104718401","5.87%","0.18614833373102","9.27%","0.32397379064469745","13.78%","0.5727581578905335","24.88%","0.6253692500713671","5.26%","0.6606022574963034","3.52%","0.7101481665337059","4.95%","0.8182141409435775","10.81%","1.0","18.18%","7330.533333333333"
"2018-07-21","0.009522139867076429","0.95%","0.03437956340734639","2.49%","0.09262704102944216","5.82%","0.18573579169232454","9.31%","0.3232122238463351","13.75%","0.5725376214434803","24.93%","0.6252826350502793","5.27%","0.6606025592886194","3.53%","0.7101485826696903","4.95%","0.8182292121109983","10.81%","0.9999999999999998","18.18%","7334.99"
"2018-07-22","0.006194152506081658","0.62%","0.034550170473839584","2.84%","0.09198008950973023","5.74%","0.18600455253688866","9.40%","0.32223719154697456","13.62%","0.5723007915746657","25.01%","0.6247431548798825","5.24%","0.6607145296733308","3.60%","0.7102562132906766","4.95%","0.8183020781414007","10.80%","1.0","18.17%","7461.693333333334"
"2018-07-23","0.008130213479474915","0.81%","0.034784509864955064","2.67%","0.0910258096007171","5.62%","0.1852607192121428","9.42%","0.3215704145617704","13.63%","0.5722246975234333","25.07%","0.6248450534328683","5.26%","0.6607426674576765","3.59%","0.7101762181390279","4.94%","0.8182876147630851","10.81%","1.0","18.17%","7588.3966666666665"
"2018-07-24","0.01094332209776606","1.09%","0.03440366009339416","2.35%","0.09142700438940993","5.70%","0.18373533552115706","9.23%","0.3209731105088605","13.72%","0.5719470100276423","25.10%","0.6248125394265029","5.29%","0.6606593787720405","3.58%","0.7100810294608759","4.94%","0.8182383160356158","10.82%","1.0","18.18%","7715.1"
"2018-07-25","0.013278068243184985","1.33%","0.035566827500621","2.23%","0.09253187182879603","5.70%","0.1841233087523747","9.16%","0.32038825655065306","13.63%","0.5717010331483716","25.13%","0.6248731029798665","5.32%","0.6607870649720071","3.59%","0.7101840221300049","4.94%","0.8182502668201355","10.81%","1.0","18.17%","7790.003333333334"
"2018-07-26","0.010409143017826349","1.04%","0.034991742369746004","2.46%","0.0928282327790026","5.78%","0.18406228691327486","9.12%","0.3171721994886322","13.31%","0.5713723958305184","25.42%","0.6248387375157473","5.35%","0.6608028935491445","3.60%","0.7102249727391027","4.94%","0.8182458373489204","10.80%","1.0","18.18%","7864.906666666668"
"2018-07-27","0.011659405003204072","1.17%","0.03512415415311244","2.35%","0.09317125798979954","5.80%","0.1830224764338942","8.99%","0.3166163894993176","13.36%","0.571070952723951","25.45%","0.6248850925389414","5.38%","0.6608038356877983","3.59%","0.7102538763985741","4.95%","0.8182634324707719","10.80%","0.9999999999999996","18.17%","7939.81"
"2018-07-28","0.009452849374123476","0.95%","0.035087248228650406","2.56%","0.08976082046169317","5.47%","0.1826086005975036","9.28%","0.3158014252413673","13.32%","0.5704239735311325","25.46%","0.6241170523813726","5.37%","0.6606154985250006","3.65%","0.7102405361048529","4.96%","0.8181223638093115","10.79%","1.0","18.19%","8033.51"
"2018-07-29","0.007119915216490163","0.71%","0.035098172124811984","2.80%","0.08938038485069329","5.43%","0.1824165589829146","9.30%","0.3151349247370673","13.27%","0.5674138332432436","25.23%","0.6240575050841215","5.66%","0.6605712236538698","3.65%","0.7101554543357618","4.96%","0.8180133199658192","10.79%","1.0","18.20%","8127.21"
"2018-07-30","0.007649909828839547","0.76%","0.03731296650312127","2.97%","0.09122608446031567","5.39%","0.1823937388315292","9.12%","0.31403660380204185","13.16%","0.5632291598974731","24.92%","0.6241514348124175","6.09%","0.6605233088081093","3.64%","0.7102525299783993","4.97%","0.8180644887528896","10.78%","1.0","18.19%","8220.91"
"2018-07-31","0.011189952031549462","1.12%","0.03605820764785106","2.49%","0.0914793740684464","5.54%","0.1814742359532448","9.00%","0.3131603376184294","13.17%","0.5594305620867578","24.63%","0.6240948923760365","6.47%","0.6603827682121931","3.63%","0.7102184637147696","4.98%","0.8180207491162509","10.78%","1.0","18.20%","8016.506666666666"
"2018-08-01","0.010093531189348573","1.01%","0.03460177161209295","2.45%","0.08542467991741755","5.08%","0.1795175470536667","9.41%","0.3112133293632289","13.17%","0.5574116834976262","24.62%","0.6240058978334664","6.66%","0.6603588437682277","3.64%","0.710140530469082","4.98%","0.8178389955889317","10.77%","1.0000000000000002","18.22%","7812.103333333333"
"2018-08-02","0.00999789693028551","1.00%","0.03404696330435631","2.40%","0.08482320182831672","5.08%","0.17887308681935254","9.40%","0.3098635686776228","13.10%","0.5561772687679639","24.63%","0.6234369801117234","6.73%","0.6603009254830494","3.69%","0.7101590184773344","4.99%","0.8178312409339558","10.77%","1.0","18.22%","7607.7"
"2018-08-03","0.011110927251497895","1.11%","0.03487721436419525","2.38%","0.08459620172834527","4.97%","0.17943328349040202","9.48%","0.30946152396076554","13.00%","0.5520466372910028","24.26%","0.6234586607366869","7.14%","0.653361330259493","2.99%","0.7102402925210958","5.69%","0.8178839542529568","10.76%","1.0","18.21%","7408.8933333333325"
"2018-08-04","0.009282643159610108","0.93%","0.035750963864057905","2.65%","0.08438091119898744","4.86%","0.17958868401964104","9.52%","0.3061804746069927","12.66%","0.5500942214976484","24.39%","0.6233537157281925","7.33%","0.6532498899274091","2.99%","0.7102707124150028","5.70%","0.8179118403693213","10.76%","1.0","18.21%","7210.086666666666"
"2018-08-05","0.006998840837300974","0.70%","0.033749642477289926","2.68%","0.08202268194807166","4.83%","0.1792255373358138","9.72%","0.3034197358927757","12.42%","0.5474680468710471","24.40%","0.6233839188789817","7.59%","0.6532413527778417","2.99%","0.7102803749967443","5.70%","0.817921794738245","10.76%","1.0","18.21%","7011.28"
"2018-08-06","0.00936972912115246","0.94%","0.03321384945803586","2.38%","0.08302784842114122","4.98%","0.1791522362751935","9.61%","0.30172271742251205","12.26%","0.546650176674714","24.49%","0.6232897543118274","7.66%","0.6531513892711326","2.99%","0.7102755082458257","5.71%","0.8178138973171011","10.75%","1.0","18.22%","6913.596666666666"
"2018-08-07","0.00845362550555858","0.85%","0.031080202341823907","2.26%","0.08221786038556023","5.11%","0.17753227536902685","9.53%","0.2995439126101304","12.20%","0.5458705747685748","24.63%","0.6230403711839448","7.72%","0.6529805138574531","2.99%","0.7101496083803768","5.72%","0.8176823205089591","10.75%","1.0","18.23%","6815.913333333333"
"2018-08-08","0.011519858755023626","1.15%","0.03236565015634398","2.08%","0.08359342762767752","5.12%","0.1779840957465411","9.44%","0.29807156789201505","12.01%","0.5436548545283982","24.56%","0.6232189853273025","7.96%","0.6531715081105711","3.00%","0.7091971891765376","5.60%","0.8177772876041218","10.86%","1.0","18.22%","6718.23"
"2018-08-09","0.012199661361304438","1.22%","0.032932573127117816","2.07%","0.08355733812672535","5.06%","0.1776878577489373","9.41%","0.2976115009924062","11.99%","0.5410734631599645","24.35%","0.6233067575408259","8.22%","0.653151485904277","2.98%","0.7027104239301002","4.96%","0.8177846200055338","11.51%","1.0","18.22%","6525.1399999999985"
"2018-08-10","0.013670683758991295","1.37%","0.034085874150141256","2.04%","0.0846808900184419","5.06%","0.17907323356157845","9.44%","0.29826813995601953","11.92%","0.5411154111695444","24.28%","0.6232191995574041","8.21%","0.6530608928720997","2.98%","0.7025463174432633","4.95%","0.8176907358610492","11.51%","1.0","18.23%","6332.05"
"2018-08-11","0.009785909207968223","0.98%","0.033555585036703216","2.38%","0.08415728423074427","5.06%","0.1790709931083296","9.49%","0.2980609015115199","11.90%","0.5403162298062192","24.23%","0.6233051845678851","8.30%","0.6529398068809187","2.96%","0.7025745104600982","4.96%","0.8176876298631174","11.51%","0.9999999999999998","18.23%","6138.96"
"2018-08-12","0.00797254671054182","0.80%","0.0339172669665289","2.59%","0.08361311745817115","4.97%","0.1787454183716582","9.51%","0.2969865356901064","11.82%","0.5395491751724287","24.26%","0.6232818339328884","8.37%","0.6528918225818542","2.96%","0.7025102697112762","4.96%","0.8175866411292387","11.51%","1.0","18.24%","6176.6833333333325"
"2018-08-13","0.006719501277726619","0.67%","0.03399270113944064","2.73%","0.08323876895263979","4.92%","0.1752322651828751","9.20%","0.2961868008710209","12.10%","0.5389596064212427","24.28%","0.6233410110706625","8.44%","0.652918643410181","2.96%","0.7025549422871493","4.96%","0.8175788404814843","11.50%","1.0000000000000002","18.24%","6214.406666666668"
"2018-08-14","0.011182164553673558","1.12%","0.035421264696749416","2.42%","0.08449021992927003","4.91%","0.17481473616561455","9.03%","0.2952839737611363","12.05%","0.5385651312311429","24.33%","0.6233535736857442","8.48%","0.6529940196136182","2.96%","0.7026266513364118","4.96%","0.8173567254421389","11.47%","1.0","18.26%","6252.13"
"2018-08-15","0.012534088762940616","1.25%","0.03719695543933753","2.47%","0.08594736200138267","4.88%","0.1741192961644818","8.82%","0.2940254712426309","11.99%","0.5379809743476022","24.40%","0.6234560416152082","8.55%","0.6531073184355234","2.97%","0.7027197802606536","4.96%","0.8173737882382156","11.47%","1.0","18.26%","6272.336666666667"
"2018-08-16","0.013275829117635493","1.33%","0.03774692321541645","2.45%","0.08751468092432863","4.98%","0.1690784466429336","8.16%","0.2946685023895411","12.56%","0.5374617142783661","24.28%","0.6235431993076683","8.61%","0.6532196610812353","2.97%","0.702819717454249","4.96%","0.8173641151050582","11.45%","0.9999999999999998","18.26%","6292.543333333332"
"2018-08-17","0.010930496070927323","1.09%","0.03732172143673815","2.64%","0.0882668003896286","5.09%","0.1676037874603695","7.93%","0.2945824977679339","12.70%","0.5371174664304663","24.25%","0.6241372909705538","8.70%","0.6537627355460067","2.96%","0.7033645333799626","4.96%","0.8173311603824889","11.40%","1.0","18.27%","6312.75"
"2018-08-18","0.0067405381980384345","0.67%","0.03671450803376787","3.00%","0.08769718358293828","5.10%","0.16795464873969293","8.03%","0.2944533013308953","12.65%","0.5362587521525881","24.18%","0.6243785682352232","8.81%","0.6538229984482926","2.94%","0.7034741611962525","4.97%","0.8173142653288695","11.38%","1.0","18.27%","6370.693333333334"
"2018-08-19","0.0061190145852349906","0.61%","0.036148811072403635","3.00%","0.08723257141341947","5.11%","0.1680762976460643","8.08%","0.29378585110452216","12.57%","0.5356444309287659","24.19%","0.6246472984442457","8.90%","0.6537391684787429","2.91%","0.7037416780712398","5.00%","0.8172263887734991","11.35%","1.0","18.28%","6428.636666666666"
"2018-08-20","0.00960502641915748","0.96%","0.035508801335866626","2.59%","0.08729484786411149","5.18%","0.1677711949198727","8.05%","0.2929369821175456","12.52%","0.5349958392444091","24.21%","0.624601848818321","8.96%","0.6538757336901859","2.93%","0.7038069622069828","4.99%","0.8171544621152679","11.33%","1.0","18.28%","6486.58"
"2018-08-21","0.014007196693846742","1.40%","0.036619966638744686","2.26%","0.08861744170613142","5.20%","0.1679148468135187","7.93%","0.2914820491742395","12.36%","0.5347984781922711","24.33%","0.6250258444592933","9.02%","0.6540537338693325","2.90%","0.7042397165797225","5.02%","0.8171421743976924","11.29%","1.0","18.29%","6442.576666666668"
"2018-08-22","0.014504868590023716","1.45%","0.03691298580484415","2.24%","0.08956538179384999","5.27%","0.16734216462173102","7.78%","0.2866864682687045","11.93%","0.5340410603929338","24.74%","0.6252001258957919","9.12%","0.6542396021042192","2.90%","0.7044423126576758","5.02%","0.8170487508256586","11.26%","1.0","18.30%","6398.573333333333"
"2018-08-23","0.01073576686772656","1.07%","0.036443104110092495","2.57%","0.08904527852794475","5.26%","0.16785875706398606","7.88%","0.2850165528349235","11.72%","0.5336170509500107","24.86%","0.6256748993887601","9.21%","0.6547190237241869","2.90%","0.7045660985126323","4.98%","0.8170348089785529","11.25%","1.0000000000000002","18.30%","6354.57"
"2018-08-24","0.010335019841695785","1.03%","0.034959678881133834","2.46%","0.08881348723789542","5.39%","0.16824230466941825","7.94%","0.2849228522916969","11.67%","0.5326659946552821","24.77%","0.6254351624075628","9.28%","0.6548599610623412","2.94%","0.7044059173485288","4.95%","0.8170651411090142","11.27%","0.9999999999999998","18.29%","6482.47"
"2018-08-25","0.008319418404806796","0.83%","0.03550106159251467","2.72%","0.08828753691831676","5.28%","0.16849614502807694","8.02%","0.28460114260493063","11.61%","0.5322749623427692","24.77%","0.6255930449038514","9.33%","0.6551507816271289","2.96%","0.7046378809906079","4.95%","0.817002556741925","11.24%","0.9999999999999998","18.30%","6610.37"
"2018-08-26","0.006135461052166964","0.61%","0.0361114425599269","3.00%","0.08816516608400962","5.21%","0.16902440540520408","8.09%","0.284442398581155","11.54%","0.5323949086186689","24.80%","0.6258084009335817","9.34%","0.655536914745593","2.97%","0.7048868990211751","4.93%","0.8170099954859193","11.21%","1.0","18.30%","6738.27"
"2018-08-27","0.008551594103077452","0.86%","0.03689419247673216","2.83%","0.08832709492145108","5.14%","0.16933423308303389","8.10%","0.28470715776673644","11.54%","0.5325660981154435","24.79%","0.6264021747192429","9.38%","0.6561605386066163","2.98%","0.7054147078745256","4.93%","0.8169850431233826","11.16%","1.0","18.30%","6851.576666666668"
"2018-08-28","0.011779291603730641","1.18%","0.03799310522476761","2.62%","0.08949226327476371","5.15%","0.16890762652854774","7.94%","0.28274570570295715","11.38%","0.5320014643195565","24.93%","0.6268194316752349","9.48%","0.6565818049537118","2.98%","0.7057807154010121","4.92%","0.8169481932066146","11.12%","1.0000000000000002","18.31%","6964.883333333332"
"2018-08-29","0.012872650520809705","1.29%","0.03766220871619341","2.48%","0.0889826918931696","5.13%","0.16927363040477456","8.03%","0.28238223185175826","11.31%","0.5319176700564964","24.95%","0.6272654143031775","9.53%","0.6570487906840197","2.98%","0.7062212944883212","4.92%","0.8170064376481488","11.08%","1.0","18.30%","7078.19"
"2018-08-30","0.010992724386961816","1.10%","0.036965354583785234","2.60%","0.0894334315464477","5.25%","0.1700785328640845","8.06%","0.2827664833811747","11.27%","0.5319870756745708","24.92%","0.6281705296017802","9.62%","0.6580168930766964","2.98%","0.7070436154589534","4.90%","0.8169741312549184","10.99%","1.0","18.30%","7058.386666666666"
"2018-08-31","0.009758031247032143","0.98%","0.03552799660828282","2.58%","0.08865781639005363","5.31%","0.16971830189187148","8.11%","0.28210641135866743","11.24%","0.5314703729773099","24.94%","0.6278340552346289","9.64%","0.6579827187422013","3.01%","0.7069470932171152","4.90%","0.8169687065728872","11.00%","1.0","18.30%","7038.583333333332"
"2018-09-01","0.010062576607807927","1.01%","0.036181542574567085","2.61%","0.08883747407491255","5.27%","0.17037595377310266","8.15%","0.2819195762365997","11.15%","0.5309668880786721","24.90%","0.6279843193569281","9.70%","0.6579384207830046","3.00%","0.7069122815515467","4.90%","0.8170269090234152","11.01%","1.0","18.30%","7018.78"
"2018-09-02","0.007124330476355188","0.71%","0.035128043119233544","2.80%","0.08702983392733503","5.19%","0.17015249577926694","8.31%","0.27836429834518245","10.82%","0.5302087338270098","25.18%","0.6278348929049028","9.76%","0.6576933161775457","2.99%","0.7067075118922052","4.90%","0.8168551583851928","11.01%","1.0","18.31%","7100.88"
"2018-09-03","0.006796518101683544","0.68%","0.03495163882507788","2.82%","0.08557179299632968","5.06%","0.1695746526991464","8.40%","0.2777739764025222","10.82%","0.5297547265777913","25.20%","0.6278520564867339","9.81%","0.6577201425075183","2.99%","0.7066265515307998","4.89%","0.8167848719449698","11.02%","1.0","18.32%","7182.98"
"2018-09-04","0.009568554445255988","0.96%","0.03354053843954813","2.40%","0.0862469128944873","5.27%","0.1690251016349788","8.28%","0.2773547893556153","10.83%","0.5291079492734551","25.18%","0.6279151756999778","9.88%","0.6577872005501451","2.99%","0.7066166124957969","4.88%","0.8166217233391165","11.00%","1.0","18.34%","7265.08"
"2018-09-05","0.01132224580388806","1.13%","0.032378424080371934","2.11%","0.08681995450216154","5.44%","0.16880515483059202","8.20%","0.2762739568156919","10.75%","0.5284349806698605","25.22%","0.6278876966498395","9.95%","0.6577600536512318","2.99%","0.7066048092162858","4.88%","0.8165917549163707","11.00%","1.0","18.34%","7010.45"
"2018-09-06","0.012292927694123877","1.23%","0.0325548597034576","2.03%","0.08764318082849376","5.51%","0.16888276419061976","8.12%","0.2720512001827542","10.32%","0.5277800684582791","25.57%","0.6279173932157723","10.01%","0.6578434588628473","2.99%","0.7065765685030334","4.87%","0.8165774858934461","11.00%","1.0","18.34%","6755.82"
"2018-09-07","0.012019969197984207","1.20%","0.03414963288877789","2.21%","0.08838741817203821","5.42%","0.16853003619839207","8.01%","0.2716222328870199","10.31%","0.5268325845583472","25.52%","0.6276526604684713","10.08%","0.6575452381688691","2.99%","0.7064316076982855","4.89%","0.8164760268786901","11.00%","1.0","18.35%","6501.19"
"2018-09-08","0.01209452668080341","1.21%","0.03524545911674008","2.32%","0.08768500180787372","5.24%","0.16885872405520053","8.12%","0.271042630591018","10.22%","0.5263624738600112","25.53%","0.627713554912687","10.14%","0.6576130500364795","2.99%","0.7064290802668315","4.88%","0.8164862880334139","11.01%","1.0","18.35%","6414.453333333333"
"2018-09-09","0.007588599511082334","0.76%","0.034732596853601236","2.71%","0.08591431618748006","5.12%","0.1678555283424385","8.19%","0.2694695881596655","10.16%","0.5255956094204015","25.61%","0.6276955391134067","10.21%","0.6575678631002974","2.99%","0.7061268905757558","4.86%","0.8165105605268997","11.04%","1.0","18.35%","6327.716666666666"
"2018-09-10","0.009370162922458007","0.94%","0.034860826581734755","2.55%","0.08586179587892193","5.10%","0.1677301798261596","8.19%","0.26872875711472577","10.10%","0.5253016605089289","25.66%","0.6276422617757003","10.23%","0.6575418348563125","2.99%","0.7059977289633622","4.85%","0.8164145731340705","11.04%","1.0","18.36%","6240.98"
"2018-09-11","0.011151726333833678","1.12%","0.03498905630986827","2.38%","0.0858092755703638","5.08%","0.1676048313098807","8.18%","0.26798792606978605","10.04%","0.5250077115974563","25.70%","0.6275889844379938","10.26%","0.6575158066123276","2.99%","0.7058685673509686","4.84%","0.8163185857412413","11.05%","1.0","18.37%","6269.333333333332"
