,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility,PU_future90d,NVTAdj90_future90d,PM_future90d,PriceChange30d,PriceChange60d,PriceChange90d,PriceChange180d,future30d_ROI,future60d_ROI,future90d_ROI,future180d_ROI
2019-04-09,132.0,1650.0,17636779.82660639,1765943533.4581952,91633263649.93097,83.49056727972325,5195.57790882525,598491.4563956105,8572703.549561663,776284.0,14722104361.0,BTC,3.8174367616189455,16488047894.458197,10.582729301957466,9171195.005957274,11651538635.489422,27.37375415461106,602616848656.0,0.8621693735269446,42.34177154064441,25.340740676406075,4.951148182241538,6.9448637678993785,20.421475832808603,57.658228459355605,32.31748778294951,27.366339600707974,20.421475832808603,159.84061083883083,32.50474257799236,0.03530696516969575,0.030263375047175037,0.02960195392046358,0.02960195392046358,258.10350809882783,20.129822903592085,82.09104491574152,98.62182195149444,1.7686873110773682,33.0864521065753,43.823037261447986,29.75129387401627,-15.645954893532698,18.37259594014482,52.81851786677232,137.11746974051513,51.1787514461667
2019-04-10,148.0,1850.0,17638629.82460093,1706774497.2304394,93691843864.06364,85.31251462150608,5311.74160327294,587254.1037780213,9826721.96605494,773468.0,15504590933.0,BTC,3.822209680518197,17211365430.230442,10.453295168029284,10413976.069832962,11661952611.559256,24.648605054201237,598252747024.0,0.8878758400519053,42.329152282877935,25.349847476394423,4.954115206209664,6.944810639826226,20.422074394691762,57.670847717122065,32.32100024072765,27.366885034517985,20.422074394691762,157.7230042742745,33.677659309836734,0.03508833007973186,0.03032726021796282,0.02778990009449001,0.02778990009449001,271.2908901021593,19.579505973358376,85.14734290347012,99.76448628254515,1.891197709331058,37.9111139195603,46.68180940528372,46.413532676294224,-14.211587398040027,19.686987214395522,43.720578313272675,136.8170094769505,54.86490201655301
2019-04-11,157.0,1962.5,17640592.32459547,1989698282.3953485,89096740025.25389,80.48068765910051,5050.66600859147,584392.6048847195,9911932.04186076,813510.0,16555616019.0,BTC,3.833854163674419,18545314301.395348,11.139726529472632,10496324.64674548,11672448936.206,23.25582199661877,661798520100.0,0.7631727565405098,42.25357420597203,25.429447247421994,4.949647573907967,6.949178937983023,20.418152034714964,57.74642579402795,32.31697854660595,27.36733097269799,20.418152034714964,167.78921783071374,30.101254859458237,0.036758678948832176,0.031176729604839987,0.028356717819016383,0.028356717819016383,282.8363624508251,17.857201828034388,77.56137170972694,94.18776950960905,1.8808871949546304,30.883065297476243,38.67751239656874,39.36095614251678,-18.507225825529517,45.03201850716769,58.26234649008401,139.70666266057532,62.15911142839874
2019-04-12,151.0,1887.5,17642479.82459001,1589634295.292309,89674280265.74158,80.31977493072296,5082.86143202805,500782.2059449814,9593900.952952946,763723.0,13675206312.0,BTC,3.8472364623063413,15264840607.292309,11.188712634426125,10094683.158897927,11682543619.3649,24.337857440885823,583272820729.0,0.8714380734688214,42.268808463816924,25.465243179333502,4.8928710952994665,6.953381961298853,20.419695300251263,57.73119153618308,32.265948356849584,27.37307726155011,20.419695300251263,167.89654560357837,30.273770158614386,0.03670141156723765,0.031065630298046105,0.028350379030489325,0.028350379030489325,283.08056019737955,17.955529791533532,66.79660187138373,86.44322682402809,1.8657443835968184,31.95528445921454,41.55949609221465,40.526137855189106,-17.791353364178207,36.58887355793483,55.86660649841062,122.21101596781972,69.1632171313666
2019-04-13,135.0,1687.5,17644167.32459001,1158725742.9268615,89540456117.10837,79.7467489352741,5074.79069257744,340671.26493038994,8563709.29372443,602847.0,10823289598.0,BTC,3.8296295742916335,11982015340.926859,11.288736507121856,8904380.55865482,11691447999.923552,27.550071171500317,363424505409.0,1.3963809861600391,42.23576509243649,25.50788740497335,4.869218560716648,6.96998103015024,20.417147911723266,57.764234907563505,32.256347502590145,27.387128941873502,20.417147911723266,170.27370787619603,29.803724578942386,0.03672156078720951,0.031068997118061176,0.02812354060247399,0.02812354060247399,289.40414919425575,17.535307308849625,73.10493022306117,89.1948920571447,1.4600958186924184,31.683344483878727,41.44171255871949,44.63573194947499,-21.232114622310917,53.679357602063924,60.53383515873432,132.78445223712706,69.03338283206331
2019-04-14,122.0,1525.0,17645692.32459001,1173189989.0050495,90995377478.97458,80.90866236177402,5156.8040406195205,302787.94870322465,7864126.161944767,596510.0,10391952498.0,BTC,3.8025805637085246,11565142487.005049,11.168168352505207,8166914.110647992,11699614914.0342,30.525900073682127,355824180100.0,1.4492562138891922,42.31990310873268,25.41748065228477,4.866037851261097,6.9715108339381775,20.425067553783272,57.68009689126732,32.262616238982545,27.396578387721448,20.425067553783272,169.40628130761763,30.440453570050927,0.0367369039729718,0.03106929384806222,0.027817521196779976,0.027817521196779976,291.09733983556197,17.715050379823282,66.9467284888306,84.99263271111238,2.7213116118044383,32.16087712807676,44.20248689101991,40.629427715854405,-20.197242506035195,54.27302685315431,59.648830487463165,120.03622900504531,60.755653378182984
2019-04-15,145.0,1812.5,17647504.82458455,1562098433.119342,88994562169.30711,79.10823783289459,5042.89773845704,391774.257317274,9140252.150953384,767910.0,12290155061.0,BTC,3.786677908911683,13852253494.119343,11.503909694991734,9532026.40827066,11709146940.44247,25.57910645951612,589685768100.0,0.8551838981472343,42.40404112502888,25.327073899596176,4.8628571418055655,6.973040637726103,20.432987195843282,57.59595887497111,32.268884975374945,27.40602783356939,20.432987195843282,174.9762524387914,28.820469453253953,0.037110804192614255,0.03126095510016271,0.02780373111350732,0.02780373111350732,300.81756123161875,16.763973877755724,54.40225355672246,76.68346805405422,2.928074711979567,26.39487435737189,41.57821789295424,40.81220711759739,-21.727323814422405,62.90647291436417,72.48029339737832,103.9120426874942,65.05887241359356
2019-04-16,145.0,1812.5,17649317.32457909,1520528973.3400128,91881692216.07068,81.34268963543926,5205.962957451779,402311.2339045421,9435807.860381352,777026.0,11618660197.0,BTC,3.7854273400303686,13139189170.340014,11.222695732600892,9838119.094285894,11718985059.536757,25.587275493735532,603769404676.0,0.8622435845760433,42.39693850806847,25.260469506364068,4.924988952210231,6.869239629307157,20.548363404050075,57.603061491931534,32.34259198556746,27.417603033357228,20.548363404050075,170.77639439912227,30.48408988706543,0.03726052025366721,0.03143235619629818,0.02796030559053524,0.02796030559053524,291.95309360008645,17.831504688841697,61.02438963658361,80.84939161640365,1.906674333927556,31.226989009545747,46.02953286852569,44.32997872914519,-18.61206303496319,51.02050603499022,70.00860145086827,109.8820211248095,59.264495717624534
2019-04-17,138.0,1725.0,17651042.32457308,1732842650.1087642,92250564153.54716,81.08728232570068,5226.3522151957895,394715.5434681677,9015457.571212737,734917.0,12438480677.0,BTC,3.7652403435769406,14171323327.108763,11.270607780115894,9410173.114680903,11728395232.651438,26.858302028391986,540102996889.0,0.9676584365018605,42.38414225249702,25.28002143888208,4.919172293753472,6.871035641751144,20.54562837311631,57.61585774750301,32.33583630862093,27.41666401486745,20.54562837311631,172.463289281068,30.30414320045969,0.03723727541215855,0.03143414545779494,0.02795579492768277,0.02795579492768277,294.88451944130907,17.723386175366837,45.899458083098345,69.6730885789857,1.5019149529215228,31.664719033434665,45.79461950228225,43.576011389956435,-18.12175339112946,40.191865764015674,72.5776724442082,81.21895491887821,59.697779501340385
2019-04-18,149.0,1862.5,17652904.82457308,1609971748.8849595,93180899416.67136,81.42448364385858,5278.5023395675,382187.68459212047,9831210.607444467,739768.0,13256489918.0,BTC,3.7433050815154685,14866461666.88496,11.263702682206983,10213398.292036587,11738608630.943474,24.995611459428844,547256693824.0,0.9645386523613886,42.365082534758784,25.275435575421575,4.9146481429665485,6.902768773944344,20.54206497290876,57.63491746524122,32.35948188981965,27.444833746853103,20.54206497290876,173.42497079591385,30.436806852798785,0.037232693276418455,0.03143294830101425,0.027928217915933282,0.027928217915933282,296.82164023958944,17.78341476486277,47.59420393962297,70.58037383540284,1.7701360012475131,32.08910303439198,45.703996003969614,46.24212445555331,-17.62961686278136,37.87978284782838,76.95496919195878,83.28839960174315,54.602804025590636
2019-04-19,152.0,1900.0,17654804.82456762,1450822900.8375695,93393056304.89937,80.9863231289585,5289.95121911163,416934.83741827076,10050907.316312097,798377.0,13780238655.0,BTC,3.7351493821993214,15231061555.837568,11.340639688387649,10467842.153730368,11749076473.097204,24.443565672752054,637405834129.0,0.829918857950245,42.33087867677978,25.295415556128372,4.911962575350026,6.906913541035652,20.554829650706164,57.66912132322022,32.37370576709184,27.461743191741814,20.554829650706164,175.09466400175526,30.211949914467983,0.03725917776122109,0.03041884876211595,0.027870528862259797,0.027870528862259797,300.29967106524435,17.6155744704839,57.10700208257007,77.1313549453278,1.9454788606001219,31.242958205603987,36.82810175305355,43.464009047010045,-17.542159816739435,55.38409422888924,71.02488037680321,101.89015450786579,51.30301947261604
2019-04-20,131.0,1637.5,17656442.32456762,1101288505.6670284,93825862417.04706,80.97131122994101,5313.973262127411,312341.0262333925,8701631.216733634,689643.0,13169647522.0,BTC,3.7244668050614047,14270936027.667028,11.384100788231668,9013972.242967026,11758090445.340172,28.517633555788017,475607467449.0,1.1173023187860764,42.39455013392796,25.263836244851213,4.905752007085528,6.899979300167437,20.535882313967853,57.605449866072036,32.34161362122082,27.435861614135288,20.535882313967853,176.07520258620713,30.18013430667881,0.037016470483003834,0.03041814314357468,0.0274585973943645,0.0274585973943645,306.5116616551247,17.336936654979514,54.71524559841431,75.0837393368589,1.9622938393720848,33.642034288212976,36.415393256662476,50.18377900273947,-17.073262028290337,50.191560726153895,74.72906276623239,98.1982635134545,51.91061347303989
2019-04-21,162.0,2025.0,17658467.32456762,919512414.3567883,93514542764.35902,80.73533256734983,5295.733828170661,262116.3113237547,10723861.002045583,673424.0,13731844223.0,BTC,3.7249009473860006,14651356637.356787,11.525195384859275,10985977.313369336,11769076422.653542,23.321022740496826,453499883776.0,1.1677475601705811,42.23477785559414,25.35326598773779,4.977707517735153,6.901869896711822,20.53237874222107,57.76522214440584,32.41195615666804,27.434248638932893,20.53237874222107,178.73105380997575,29.62962347774779,0.03707117351193378,0.03043645943707475,0.02746621071478817,0.02746621071478817,311.04872363107404,17.02541571735166,58.45302312603493,77.10315648855665,2.2002835017695257,32.928794659295725,34.69618478409557,49.78218094687379,-17.202250785932527,50.75924765915867,80.2718959819335,105.12074247654466,50.297055173568886
2019-04-22,134.0,1675.0,17660142.32456762,1429079243.0680892,95078673811.43846,81.76881232169136,5383.79997533606,385040.7693623724,9017864.9586879,646342.0,14601631648.0,BTC,3.715074816171184,16030710891.068087,11.448858613746117,9402905.728050273,11778479328.381592,27.70308719724086,417757980964.0,1.2887365940711986,42.186059463017656,25.385807556742254,4.969799716045187,6.914786947483308,20.54354631671159,57.813940536982344,32.428132980240086,27.4583332641949,20.54354631671159,178.16697209710694,30.2177216796484,0.03703319097327926,0.030402048753559414,0.02748467627127802,0.02748467627127802,309.85872425488634,17.375014979108368,55.64523270835639,75.07695980581875,3.3928925961648453,35.21101967280875,38.32060277288043,50.49862770828577,-16.059170555235568,42.42546435552681,87.29310821111594,96.69576394514145,47.63693624656891
2019-04-23,116.0,1450.0,17661592.32456216,1869718055.064232,97931104712.61536,83.52977019742383,5544.862711864411,539896.8266478252,8040050.9322033925,714325.0,15867308108.0,BTC,3.685492534902587,17737026163.06423,11.243605010613663,8579947.758851217,11787059276.140444,31.271099080542946,510260205625.0,1.0866735541472807,42.25531182812389,25.32351940007793,4.961092864177774,6.920016099168269,20.54005980845215,57.744688171876106,32.42116877179819,27.460075907620414,20.54005980845215,176.16599657087372,31.47521553419445,0.03710328382479262,0.030541685598592067,0.027579760447321428,0.027579760447321428,305.32245830079006,18.160677543090717,53.04177760198759,73.0803177455338,2.05463514847757,39.64562449069064,40.43669414448687,56.11003568957682,-13.392980927190445,42.42861733599976,92.70621813456886,86.09227065462142,48.13187388211264
2019-04-24,163.0,2037.5,17663629.824556693,2662502180.202611,95947917278.7501,80.60693686255684,5431.94791963764,709787.6721943895,11067593.886261692,875920.0,17048033399.0,BTC,3.697982369164941,19710535579.20261,11.631145256060874,11777381.558456082,11798836657.6989,22.319987251700386,767235846400.0,0.7079893288517808,42.21316391193308,25.355027908134765,4.981443450944778,6.917729841417452,20.532634887569927,57.78683608806692,32.431808179932155,27.45036472898737,20.532634887569927,181.75508083351497,29.886085685897413,0.037231481925970096,0.03038066983662762,0.027712239047522444,0.027712239047522444,313.5032869719364,17.32660595716142,48.07231083653706,70.02546391145098,1.996861712335684,38.987102473431,32.159323571386956,52.25823436048462,-15.180264743021887,47.03933995291476,98.7211191284118,81.64108136449026,51.17329326834508
2019-04-25,143.0,1787.5,17665417.324556693,1577199550.9848225,90582486405.83148,75.7001897104861,5127.673167387489,482431.6720070558,9165715.786705138,751975.0,15330283408.0,BTC,3.705356373080152,16907482958.984825,12.450470298614194,9648147.458712194,11808484805.157612,25.72216031050796,565466400625.0,0.9068042171418076,42.10499894149676,25.468749663778485,4.9769832713808295,6.9195468460317775,20.529721277312152,57.89500105850325,32.42625139472476,27.44926812334393,20.529721277312152,194.5345922335497,26.358670242212916,0.03920730283080343,0.02904302145820876,0.028442422993601762,0.028442422993601762,326.93197885509494,15.6842202630175,46.90460324100666,69.07390494713513,1.8208503933918283,30.882665467589998,36.585565714649434,43.98114339862793,-19.9976767685782,57.21734786057047,114.60429614461293,90.97916768197027,56.58574778025838
2019-04-26,151.0,1887.5,17667304.82455124,1878089204.279628,90989528956.62263,75.18268827687326,5150.16466066628,464110.8625396085,9720935.797007604,761966.0,16812108040.0,BTC,3.706682144428147,18690197244.279633,12.55281891249542,10185046.659547212,11818669851.81716,24.47572299233414,580592185156.0,0.8870537345042763,42.07755669668618,25.453248636626316,5.008783367122927,6.92750588589599,20.53290541366859,57.92244330331383,32.469194666687514,27.460411299564576,20.53290541366859,196.15653930530218,26.255380926406204,0.03906598400678042,0.028997108454482275,0.028436048599691864,0.028436048599691864,329.73169733911686,15.61925863429965,48.125625270918675,69.69408303240711,1.693203158804886,27.89060179876892,34.74985523109353,44.787935569122524,-19.611994986607517,69.53875324724387,127.68716348738387,92.17223988234882,44.81160017598427
2019-04-27,137.0,1712.5,17669017.32455124,1106200397.271347,91557451148.3728,75.28543312678794,5181.80776364699,281685.9816896328,8873845.79524547,619281.0,13111274675.0,BTC,3.6985762780666183,14217475072.271347,12.572899472863686,9155531.776935102,11827825383.594095,27.397898672066198,383508956961.0,1.3511569077052719,42.16227204859699,25.38096356448185,5.006094894016333,6.9252532125685935,20.525416280336238,57.83772795140301,32.456764386921165,27.45066949290483,20.525416280336238,196.61293551905757,26.355375601137496,0.03899426094626179,0.028953436926897887,0.028416668206490137,0.028416668206490137,330.72428491171365,15.668059468418734,47.47886205819716,68.96258052781597,1.7459281954183985,29.19193611783615,36.50075853474415,46.477472452061285,-17.26371971988999,70.14885751285338,148.24272284323632,89.831372308811,43.85657434961243
2019-04-28,163.0,2037.5,17671054.82455124,964605724.0317359,90982423047.75708,74.97202135578806,5148.6696154295705,237887.8586235593,10490414.341437748,574359.0,12819992056.0,BTC,3.7119199910768437,13784597780.031736,12.721708639720173,10728302.200061306,11838553685.794157,23.23451631127468,329888260881.0,1.5607313827050184,42.1598610243134,25.37770037302407,5.00659837080214,6.929309900346482,20.526530331513914,57.8401389756866,32.46243860266253,27.4558402318604,20.526530331513914,198.23309702215363,25.972805211504003,0.0390454865108453,0.028988585507512057,0.028215372810708756,0.028215372810708756,335.82848340726713,15.331247555871125,43.813323639554866,66.0586427894212,2.73776500260566,25.90093327763836,35.513344689366264,49.886198083004516,-17.912437318010777,69.34716149206331,115.77997175334333,83.47792260285946,68.13382532090746
2019-04-29,163.0,2037.5,17673092.32454578,1447002852.3101487,90995226478.3827,74.66930006393831,5148.80049327878,371952.79614656547,10490681.005055513,807672.0,13735490672.0,BTC,3.7321449158650215,15182493524.310146,12.821225019026635,10862633.80120208,11849416319.59536,22.95041837129272,652334059584.0,0.7892889260699069,42.03675963386088,25.44428160346618,5.063733649948322,6.926026485537273,20.52919862718734,57.96324036613912,32.51895876267294,27.45522511272461,20.52919862718734,199.12403304788361,25.85725296172884,0.03904954043918055,0.028982241846174657,0.02816682251814769,0.02816682251814769,337.91928510852864,15.236776118371447,44.71185609573233,66.74472901370858,3.5080393995494488,25.82936459049403,35.74667697366607,51.62154611583401,-18.354872592875125,68.10689241961487,140.02110733060925,85.08755203031623,79.64663367774601
2019-04-30,140.0,1750.0,17674842.32454032,1811042996.0716863,93086646312.97388,76.11993879232959,5266.61820251315,454697.3884486964,9216581.854398012,839425.0,13878964574.0,BTC,3.732635844134232,15690007570.071688,12.632313346956966,9671279.242846707,11859087598.838207,26.370028338847753,704634330625.0,0.7474257176543952,41.984599135522,25.441401029545393,5.1034725547284605,6.938607211108928,20.531920069095218,58.015400864477996,32.57399983493261,27.47052728020415,20.531920069095218,196.34080399808985,26.82385981552967,0.03910844999033331,0.02906873159481401,0.02821938327962537,0.02821938327962537,332.57546115288307,15.835859279143015,45.220237690975104,65.28849905669847,1.743576045548364,28.632373959048273,38.2084978374263,53.19306946884201,-16.96930657521838,57.057558477132986,126.79357204289153,80.46037420028549,81.48564555995999
2019-05-01,171.0,2137.5,17676979.82454032,1578630235.894025,93956247055.46428,76.45808425029017,5315.17532904734,343496.1273384109,11361187.265838688,760187.0,13679528236.0,BTC,3.762296632501594,15258158471.894026,12.614558416511553,11704683.3931771,11870792282.231384,21.992425326470155,577884274969.0,0.9197646586476969,42.272631245051215,25.153129102508448,5.108317854947063,6.936126266023058,20.529795531470207,57.727368754948785,32.574239652440326,27.465921797493266,20.529795531470207,193.5533894643,27.461029454241096,0.03910720919017005,0.029061025155533406,0.02818734392645712,0.02818734392645712,328.226605691432,16.193615133211264,45.887996112196255,65.69124756757074,1.761426266529181,28.43496176579494,39.51897286777173,55.864228350811906,-16.272303424139032,60.97723322134636,103.99358515481119,80.41002624345346,75.33152840212807
2019-05-02,184.0,2300.0,17679279.82453486,1527069529.719892,95346643375.084,77.38494461294438,5393.129376388079,349654.8567282224,12404197.565692585,787748.0,14644460907.0,BTC,3.7850335155508654,16171530436.71989,12.541475638575161,12753852.422420807,11883546134.653805,20.481943167262976,620546911504.0,0.8690929366350276,42.245080550943214,25.160787609499497,5.1342509426367196,6.934101351954036,20.525779544966518,57.75491944905678,32.59413183955727,27.459880896920552,20.525779544966518,191.36737159718345,28.182073732717015,0.020752152157584403,0.029030720457078087,0.028199888203846574,0.028199888203846574,324.37521307420485,16.626206809317257,50.715787909355576,68.74396657281585,1.6272307067298548,9.980381587991927,42.58553370312483,56.547206762397664,-14.833233743176176,58.62418148331481,95.9817944383861,86.5151624775499,74.87448317474777
2019-05-03,152.0,1900.0,17681179.824419398,1748891886.1075473,100047725220.71828,80.46076093704454,5658.43038836938,461325.82885491295,10751017.737901822,803354.0,18720780006.0,BTC,3.7932282045665104,20469671892.107548,12.115077943820937,11212343.566756736,11894758478.220562,24.44657132892137,645377649316.0,0.8767626821856067,42.1461305974707,25.247260858912767,5.1331042509468086,6.941266348525853,20.532237944143876,57.8538694025293,32.60660854361653,27.47350429266973,20.532237944143876,184.7777405850484,30.62290062890423,0.02234026231925701,0.02930273935835952,0.028575633993080232,0.028575633993080232,309.08713774582174,18.306909920731147,54.05419852796065,70.99691914782811,1.8363124775004331,14.07602314933678,53.00656407545014,63.447037461989076,-11.868248097837919,54.53673802268686,90.26625013091515,83.80197865038528,62.286260232899004
2019-05-04,132.0,1650.0,17682829.824419398,1157485504.6221347,102113257161.60286,81.76618341938995,5774.71242869667,345331.5669626333,9528275.507349504,658798.0,17567780766.0,BTC,3.7859937576779514,18725266270.62213,12.011587589352837,9873607.074312136,11904632085.294874,28.334361118724505,434014804804.0,1.3305335128612756,42.165955852747324,25.24624045664532,5.120207892740026,6.949781673498213,20.517814124369085,57.834044147252655,32.58780369060733,27.467595797867304,20.517814124369085,183.48648502455242,31.472140457232882,0.022349199468077945,0.029073716768578527,0.028536866032272293,0.028536866032272293,307.34415614744637,18.78907509120261,55.35127866474276,71.50467100003077,1.7488373247430355,17.580845250880884,50.37812163734867,69.19647977343797,-9.811644951688525,41.537805933450514,106.97177636272572,82.34145136105265,58.54083492152282
2019-05-05,129.0,1612.5,17684442.324419398,1105650051.724225,101302705291.91556,80.9089875531959,5728.351702220921,365594.1574654666,9236967.119831232,613917.0,14808830723.0,BTC,3.760709014546216,15914480774.724224,12.214803465654793,9602561.2772967,11914234646.57217,28.902878130047025,376894082889.0,1.5198836920737735,42.13150149278098,25.26283699256381,5.124365777011331,6.9584621676849645,20.522833569958912,57.868498507219016,32.605661514655196,27.481295737643872,20.522833569958912,187.9571999280328,30.476894231315736,0.022181627993361062,0.029135792518317875,0.028567929791258957,0.028567929791258957,314.4903702493796,18.214712576663455,58.38543929879111,73.30661014655085,2.8782504699158418,13.810750596792975,48.71116416678871,67.918506089105,-11.066254407179931,33.54521037881937,95.11739082678349,88.71784119720732,61.501628642446946
2019-05-06,151.0,1887.5,17686329.82441394,1660330112.0746806,100665077841.23517,79.8250616724043,5691.68837405026,446012.9388605021,10743061.806019863,776590.0,15737171804.0,BTC,3.770626372386815,17397501916.07468,12.417129944025454,11189074.744880363,11925423721.31705,24.648573729279533,603092028100.0,0.9437512201879924,42.126319849902714,25.26512354768336,5.129499714080133,6.959362070113839,20.51969481821996,57.873680150097286,32.608556602413934,27.479056888333798,20.51969481821996,190.58504762640624,29.864296517150567,0.02226864118287581,0.029177429776122917,0.028598089257272637,0.028598089257272637,318.5509927212129,17.867432543308603,59.999237812331764,74.61687519787479,3.229057362932791,12.832786178350375,47.608967440246545,66.10963062862196,-12.447279445614756,37.01636410646287,93.23614326131904,93.02723914393954,63.39950865763608
2019-05-07,127.0,1587.5,17687917.32440848,1725812177.7860231,103045294021.27487,81.16423446648352,5825.744893045,533547.9029214638,9248370.017708937,754405.0,18026409033.0,BTC,3.758250549275624,19752221210.786026,12.273838039293064,9781917.9206304,11935205639.23768,28.86099396065021,569126904025.0,1.0236284476878452,42.143622702858366,25.25230612100892,5.125062345512799,6.955715836912857,20.523292993707045,57.85637729714163,32.604071176132706,27.47900883061991,20.523292993707045,188.9495644781371,30.83227478790555,0.022093239369652646,0.029217543513071237,0.028548503010042657,0.028548503010042657,316.3659319944708,18.414577247043205,68.39534272833555,79.3996531169417,1.80609396329666,12.268629833254895,51.742393703947265,72.99877896623283,-9.068681906259057,33.48873781632993,92.39128740269445,102.3779646042481,58.08516962490038
2019-05-08,152.0,1900.0,17689817.32440302,1958118480.463557,104932468929.86992,81.89374401155659,5931.8005949737,671171.0970015865,11270421.13045003,839633.0,15320605300.0,BTC,3.761285778884025,17278723780.46356,12.173510789963926,11941592.227451615,11947147231.465132,24.074362176371988,704983574689.0,0.8414097587437388,42.15660835821705,25.247277799118987,5.119554749330158,6.957240183225622,20.519318910108208,57.84339164178297,32.59611384266399,27.476559093333826,20.519318910108208,187.2118189563033,31.684968545486058,0.022093895855184058,0.029215489276851657,0.028558407440178308,0.028558407440178308,313.3476432969314,18.930413940763763,64.42288363911145,76.53264960587411,1.579062697421156,12.271922333043616,51.69444310377964,76.60088776860039,-6.311076730999144,35.2700577939872,93.13163718994831,92.58059705231967,58.77742314207257
2019-05-09,150.0,1875.0,17691692.32439756,2372749299.164936,108806392500.6892,84.00002111050918,6150.140444769139,660397.2190887845,11531513.333942136,831454.0,16784645411.0,BTC,3.776360514771069,19157394710.164936,11.845351263509775,12191910.55303092,11959339142.018162,24.45061454352881,691315754116.0,0.8896282788511674,42.177486819227894,25.2154749579424,5.1263470609515185,6.9579957213179435,20.52269544056027,57.822513180772134,32.60703822282973,27.48069116187821,20.52269544056027,181.37250850020908,33.908890027630896,0.022514919068643124,0.02943549775416475,0.027792306621551015,0.027792306621551015,311.94212205896906,19.71564598001461,70.17253899117856,80.02074939965756,1.7805143840034396,18.37259594014482,57.53788820319075,70.24706276633775,-3.1948479084260573,29.099574654969217,100.31449665969454,94.58537011978629,51.716652762053705
2019-05-10,125.0,1562.5,17693254.82439756,2146449474.3661952,112484221628.55666,85.8139903989126,6357.463493571011,789591.9247508424,9933536.708704704,775704.0,19419875368.0,BTC,3.756257247537245,21566324842.3662,11.602802078179936,10723128.633455547,11970062270.651615,28.73936891009469,601716695616.0,1.0565542787644668,42.20408956990709,25.191696344480015,5.124429046941625,6.961663006578346,20.518122032092922,57.795910430092896,32.60421408561289,27.47978503867127,20.518122032092922,178.52731201736844,35.61059325730794,0.02289354001948601,0.029483120254362595,0.027938649994122475,0.027938649994122475,305.44034685115525,20.81409204485051,69.58016195553391,79.67725950825842,1.795700272296459,19.686987214395522,65.06165728413458,75.55903846874592,0.3480323288554521,20.080371022979904,97.8636232631871,87.78298330683847,47.14883367794784
2019-05-11,130.0,1625.0,17694879.82439756,2281275744.5921264,129616460917.03905,97.52771822424631,7325.082860315609,908111.7230341472,11903259.648012867,773667.0,28867562329.0,BTC,3.732706428194993,31148838073.592125,10.276858311092653,12811371.371047014,11982873642.022663,27.71862443673037,598560626889.0,1.2237829438243368,42.22885645106045,25.153656613940488,5.128906159101144,6.966828850054274,20.521751925843645,57.77114354893954,32.617486934999064,27.488580775897923,20.521751925843645,159.05506316748878,46.05375468369794,0.033257232911843924,0.03479480858021102,0.03187391421204471,0.03187391421204471,238.52793818454705,30.709538329418894,69.11977569934875,79.08291557102926,2.110580216788616,45.03201850716769,89.82235148498413,101.12679544427135,15.89117961808466,9.122349753590765,65.2784434278067,61.88678441747306,25.742580637343337
2019-05-12,158.0,1975.0,17696854.8243915,1613335763.2870653,122862594419.89807,91.97319384577688,6942.623174517829,710397.0251542003,13711680.769672712,819732.0,27773333680.0,BTC,3.7383055156680793,29386669443.287064,11.041747950063217,14422077.794826912,11997295719.817492,23.33989959799603,671960551824.0,1.0331890995196755,42.25031987031801,25.101169820970025,5.159970135084169,6.971684156780168,20.516856016847647,57.74968012968203,32.648510308711984,27.48854017362782,20.516856016847647,170.5739163148002,40.70155229188133,0.035314689448545405,0.035712843461245126,0.03242278543449092,0.03242278543449092,251.47189453318114,27.607948742764037,63.36898819675783,75.36000751427075,3.1734642119602996,36.58887355793483,80.23623664300976,93.35452112664477,10.764069207900494,14.11369201481778,62.68603011325651,62.816420792975755,26.628418595697223
2019-05-13,167.0,2087.5,17698942.32438604,2586209058.545568,138032382814.82886,102.08051813354601,7798.90573600234,885682.4117917408,16280215.723904882,882729.0,28677672181.0,BTC,3.7653615365955737,31263881239.54557,10.018774783530773,17165898.135696623,12014461617.953186,22.030359776808854,779210487441.0,1.000872788765289,42.244452814787955,25.099603630344426,5.1623801247065435,6.973279531745637,20.520283898415467,57.75554718521208,32.65594355486765,27.49356343016111,20.520283898415467,153.67443846345702,50.74953137282411,0.040727044709034,0.03854139810860061,0.03461720659487002,0.03461720659487002,212.19579335498852,36.75334752256528,66.21048867795547,77.23651452139623,3.80381566451916,53.679357602063924,102.37011787173769,117.36671524159786,39.90929820314293,4.4602461017694495,51.47411849540471,47.843756964887895,12.974625674452911
