,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility
2019-11-11,151.0,1887.5,18042079.82166675,1479369442.9253008,157204392968.1421,77.10316346109894,8713.20792957335,259003.59421362655,16446179.967069695,704180.0,20265510765.0,BTC,3.5909108395694287,21744880207.9253,12.74072636249201,16705183.561283322,15421667236.188234,25.78223492462592,495869472400.0,1.7571575615255295,45.6754665382448,18.247880220491847,9.153142300701923,5.304564901312247,21.618946039249188,54.3245334617552,36.07665324126336,26.923510940561435,21.618946039249188,192.74608769992594,45.20562795099834,0.03990476358606076,0.0346897816023943,0.03307121446129177,0.03307121446129177,278.5881139251404,31.27630898105969
2019-11-12,135.0,1687.5,18043767.32166129,1888385680.0925941,158585915731.34253,78.13795047033372,8788.95814295734,258719.58738923128,14831366.866240513,682025.0,20309769107.0,BTC,3.5846750023770246,22198154787.092594,12.626092666056861,15090086.453629743,15436757322.641865,28.792542855397503,465158100625.0,1.889456107750943,45.672189707431485,18.157259002148052,9.232447317072246,5.313244482392987,21.624859490955206,54.327810292568486,36.17055129042044,26.93810397334819,21.624859490955206,191.35569239695934,45.92995396617215,0.039903977142186894,0.03471634574753285,0.03209018706137407,0.03209018706137407,285.03375385379445,30.834797718257466
2019-11-13,135.0,1687.5,18045454.82165583,2203605818.313377,158199619871.9213,78.08440965586264,8766.72943050848,290539.5673037466,14793855.91398306,746140.0,17545755405.0,BTC,3.5843397856087735,19749361223.313377,12.617076696177751,15084395.481286807,15451841718.123152,28.73324400869404,556724899600.0,1.57469684521157,45.73306949853323,18.11560208738857,9.242831446112032,5.293349393989521,21.615147573976646,54.266930501466774,36.1513284140782,26.908496967966165,21.615147573976646,191.02263322026667,45.893668633494514,0.03990766161104111,0.034712624793287385,0.0319364277274053,0.0319364277274053,285.9075647547673,30.662810331821767
2019-11-14,169.0,2112.5,18047567.32165037,2269092201.326704,156029084690.90356,77.06277933549974,8645.43580362361,254882.5195113323,18263483.13515488,746968.0,19084739975.0,BTC,3.5974031204812236,21353832176.326706,12.783613670458672,18518365.65466621,15470360083.777819,23.08394554521205,557961193024.0,1.5494690153570836,45.79394928963497,18.07394517262908,9.25321557515183,5.273454305586068,21.605435656998072,54.20605071036505,36.13210553773597,26.87888996258414,21.605435656998072,192.62484288663848,44.88224713938653,0.03975807406763928,0.03474265941077224,0.03195353533784402,0.03195353533784402,288.1512694121201,30.003115451345533
2019-11-15,158.0,1975.0,18049542.32164491,2243196444.703609,152805221239.1656,75.65967822506019,8465.87788854471,254876.0635754793,16720108.829875804,779428.0,21796856471.0,BTC,3.6096483134572055,24040052915.70361,13.108315973822934,16974984.893451285,15487335068.67127,24.66243383301306,607508007184.0,1.3935417786157003,45.78288456349186,18.04891326827783,9.274691572366079,5.2942182236135675,21.599292372250666,54.217115436508145,36.16820216823031,26.893510595864235,21.599292372250666,196.88762411601832,42.99852734042894,0.03978843557115536,0.03482298172152027,0.03198165483558766,0.03198165483558766,294.2690868581893,28.769171709240684
2019-11-16,148.0,1850.0,18051392.32164491,1132626022.9153845,153034112554.89392,76.10388618618184,8477.690242840441,191228.17665868712,15683726.949254815,666406.0,16495389808.0,BTC,3.6075933741270085,17628015830.915386,13.108352042490646,15874955.1259135,15503210023.797184,26.410880403805763,444096956836.0,1.9089728295461292,45.73089534262553,18.02789770844043,9.333361437363452,5.296642160178521,21.61120335139206,54.26910465737447,36.241206948934035,26.90784551157058,21.61120335139206,197.1892214853005,42.99266551682396,0.0397728442504619,0.03482376192737765,0.03194979122489639,0.03194979122489639,295.0137804648822,28.73659064156702
2019-11-17,154.0,1925.0,18053317.32164491,912843267.632889,153546374435.285,76.94081564854667,8505.16122326125,179348.54385682446,16372435.354777908,598140.0,18668638897.0,BTC,3.6021542287613277,19581482164.63289,13.073744843716103,16551783.898634732,15519761807.695818,25.415689392098386,357771459600.0,2.3772609566929384,45.7051071843623,17.98729599735039,9.390924905410358,5.302946713155066,21.613725199721866,54.29489281563768,36.307596818287294,26.916671912876932,21.613725199721866,197.05918456263694,43.160440565802766,0.03965241391766217,0.03483138155731195,0.03140765555156033,0.03140765555156033,299.9081839956528,28.359216844127644
2019-11-18,140.0,1750.0,18055067.32163945,1809305400.781045,147754246709.6443,74.16363464621877,8183.53341350088,234661.86364974032,14321183.47362654,696269.0,21579470673.0,BTC,3.6001204265110682,23388776073.781044,13.633048090402855,14555845.33727628,15534317653.033094,27.81055623971315,484790520361.0,1.688055576542008,45.785081392720116,17.890276343637844,9.420294726341083,5.30138744013845,21.602960097162505,54.214918607279884,36.32464226364204,26.904347537300957,21.602960097162505,205.3027413048542,39.86080926873326,0.04034121143343555,0.035085945639418956,0.031619736110030536,0.031619736110030536,310.35851296794976,26.368000462568205
2019-11-19,147.0,1837.5,18056904.82163399,1943834455.788942,146564658339.21304,73.59257577027068,8116.82067258913,273935.60530314763,14914657.985882524,823018.0,21083613816.0,BTC,3.6005963171553486,23027448271.78894,13.755428835016772,15188593.591185672,15549506246.62428,26.43740559241488,677358628324.0,1.1983047580973047,45.818865771635096,17.8368912004118,9.438384795243016,5.288110613707375,21.617747619002714,54.181134228364904,36.344243027953105,26.905858232710088,21.617747619002714,206.98925134367107,39.213730277774204,0.03992811208211148,0.03508204855922655,0.030971826550250492,0.030971826550250492,319.45385286573776,25.40842941719198
2019-11-20,142.0,1775.0,18058679.82163399,1630124413.1969268,145851914668.34354,73.27841557529209,8076.55466008182,221333.34031735905,14335884.52164523,702168.0,20764300437.0,BTC,3.585925658627352,22394424850.196926,13.849767562481052,14557217.861962589,15564063464.486244,27.449907705696187,493039900224.0,1.6381138030436166,45.73374493596538,17.905798687254272,9.451737234241142,5.289048618539582,21.619670523999623,54.26625506403462,36.36045637678035,26.908719142539205,21.619670523999623,209.59023991894006,38.534975021763714,0.03993975955167745,0.03502843475697238,0.030970121762023208,0.030970121762023208,323.4858564773921,24.967257449928965
2019-11-21,137.0,1712.5,18060392.32162853,1906886388.776265,137480717894.71866,69.39358615695434,7612.2774880187,286345.02765411057,13036025.198232025,803455.0,22514243371.0,BTC,3.5586390108313726,24421129759.776264,14.742044635934112,13322370.225886136,15577385834.71213,28.272709337378252,645539937025.0,1.1792109289318682,45.711474758767714,17.823423057160408,9.54798851316163,5.293774029277087,21.623339641633134,54.288525241232264,36.46510218407185,26.917113670910222,21.623339641633134,224.8960515211992,33.847981930003556,0.04112318273873339,0.03570570701205139,0.03133474343634789,0.03133474343634789,343.07007908681373,22.188695406725973
2019-11-22,132.0,1650.0,18062042.32162307,2673322014.156759,131446951419.75607,65.90308397407976,7277.52427323203,282960.0911000895,12007915.050832847,790198.0,34242315785.0,BTC,3.528001736015226,36915637799.15676,15.587761212089744,12290875.141932936,15589676709.854063,29.30048754608803,624412879204.0,1.1654987453989418,45.71395123282596,17.77055100609432,9.581531192516412,5.304257300941451,21.629709267621855,54.28604876717404,36.515497761079715,26.933966568563307,21.629709267621855,239.85191296598495,30.34173954770211,0.03980353709207452,0.03585243662623528,0.031542484542103455,0.031542484542103455,363.47491428829403,20.02208126929988
2019-11-23,173.0,2162.5,18064204.82162307,2206214816.9714284,132317341014.17212,65.97131585636798,7324.836178550559,158987.58944525794,15839958.236115584,681817.0,21008924418.0,BTC,3.5612555678617377,23215139234.971428,15.551200417890302,15998945.825560842,15605675655.679625,22.65857182123551,464874421489.0,1.575659111355061,45.83463856826106,17.663474232335812,9.586429807437213,5.305443986748937,21.610013405216975,54.16536143173894,36.50188719940313,26.915457391965912,21.610013405216975,236.5279254131701,30.96816651038324,0.03982157924895059,0.03299523209596841,0.03155865913570559,0.03155865913570559,358.2539892779027,20.445930534687168
2019-11-24,131.0,1637.5,18065842.32162307,1563400871.2518563,125438020111.19064,62.843971106511056,6943.380656049089,117364.20763619685,11369785.824280385,557217.0,30433517289.0,BTC,3.5550399767297756,31996918160.251858,16.502615697609873,11487150.031916581,15617162805.71154,29.917412723691122,310490785089.0,2.2362598149438857,45.80402234054301,17.652552548942175,9.629653293496377,5.307521119961711,21.60625069705673,54.19597765945699,36.54342511051482,26.913771817018443,21.60625069705673,251.57955958992918,27.59914464977478,0.02705626039074014,0.0335256200412187,0.031822670728241825,0.031822670728241825,377.8904203108267,18.37405841179552
2019-11-25,125.0,1562.5,18067404.82162307,2546785302.31478,128984010381.13333,64.44924630344165,7139.04468597312,237699.18238653892,11154757.321833,678695.0,42685231262.0,BTC,3.542106201665192,45232016564.31478,16.293577363803927,11392456.504219538,15628555262.21576,31.01884569218098,460626903025.0,1.5498540443665003,45.87524789391576,17.60798271929437,9.604830638316741,5.32121148036917,21.59072726810396,54.124752106084244,36.516769386789875,26.911938748473133,21.59072726810396,248.9721610612936,28.67406803853698,0.024007638649153493,0.03340491208669391,0.03196151195195606,0.03196151195195606,372.34937439503307,19.172973494509385
2019-11-26,122.0,1525.0,18068929.82162307,2210674008.5541353,129471791489.54347,64.58226020523718,7165.4377302746925,281029.1571681373,10927292.538668904,784964.0,21129505542.0,BTC,3.547699040996211,23340179550.554134,16.265098994442827,11208321.695837041,15639763583.911596,31.64766738354782,616168481296.0,1.162902346969043,45.86157853973136,17.56476004445536,9.646317613038935,5.329651316542073,21.59769248623229,54.13842146026866,36.5736614158133,26.927343802774363,21.59769248623229,248.207859313475,28.868697994067453,0.022813640856827123,0.03336669548863517,0.031681008010736936,0.031681008010736936,374.4929900853689,19.133703220028952
2019-11-27,139.0,1737.5,18070667.32161215,2143191046.9970012,136015452003.77505,68.01643481350915,7526.863816540042,252166.7810935968,13077925.88123832,812540.0,23991412764.0,BTC,3.5515659452105397,26134603810.997,15.535642048643494,13330092.662331918,15653093676.573929,27.95517506310839,660221251600.0,1.1400517324001938,45.75928747287827,17.637223653105945,9.686183661706504,5.321156719449838,21.596148492859445,54.24071252712173,36.60348887401579,26.917305212309284,21.596148492859445,237.26556321475888,31.7233723872822,0.025069803710713476,0.034036989430465035,0.03208565560499758,0.03208565560499758,353.46868700350484,21.294287424292857
2019-11-28,163.0,2037.5,18072704.82160669,1430808628.4995325,134394712380.75812,67.50149915733762,7436.3363817066,197266.42619206719,15151535.377727196,716192.0,19050116751.0,BTC,3.576410797646198,20480925379.49953,15.761578331748147,15348801.803919263,15668442478.377848,23.989148870246797,512930980864.0,1.4497732948749866,45.65699640602519,17.709687261756518,9.726049710374074,5.312662122357592,21.594604499486625,54.343003593974814,36.63331633221829,26.907266621844215,21.594604499486625,239.49472149357908,31.050105552768812,0.024830986118970142,0.03400502840506206,0.03207637376742226,0.03207637376742226,356.8928403552015,20.83632827799377
2019-11-29,136.0,1700.0,18074404.82160669,1942321357.4374359,140035753824.32822,70.09961571679756,7747.738042080659,252421.01014469122,13171154.671537122,730014.0,19709695456.0,BTC,3.5777572745316544,21652016813.437435,15.196924814827806,13423575.681681814,15681866054.05953,28.581028528952988,532920440196.0,1.4538263984078297,45.6118382422932,17.629210488172642,9.847878321314385,5.316403745324772,21.594669202895002,54.3881617577068,36.75895126953416,26.911072948219775,21.594669202895002,231.01980979320632,33.53711549245895,0.026143582088995088,0.03426420545466893,0.032408928147415986,0.032408928147415986,340.73104807057194,22.73857368136277
2019-11-30,126.0,1575.0,18075979.82160668,1775029260.3388321,136585605232.84555,68.24462376488259,7556.19372121567,209593.25101437254,11901005.11091468,683831.0,17158194786.0,BTC,3.5723974008947326,18933224046.338833,15.630013276749445,12110598.361929052,15693976652.42146,30.899145231386264,467624836561.0,1.61586663719261,45.270898473564216,17.93453091365314,9.874664460992976,5.318308162597951,21.601597989191713,54.729101526435784,36.79457061278264,26.919906151789665,21.601597989191713,239.4516867772086,31.5562350924098,0.026377028704622253,0.034400161773222276,0.03243800314854587,0.03243800314854587,352.8506682056064,21.414707132742823
2019-12-01,139.0,1737.5,18077717.32160668,1433689180.5000029,134095575599.21855,67.30386246468278,7417.72720601987,156839.7777375127,12888301.020459525,593329.0,18720708479.0,BTC,3.579625523626786,20154397659.500004,15.925722361151417,13045140.798197038,15707021793.219656,28.162604322275474,352039302241.0,2.107073601953063,44.92995870483524,18.23985133913363,9.90145060067158,5.32021257987113,21.608526775488425,55.07004129516477,36.830189956031134,26.928739355359554,21.608526775488425,245.00612767878377,30.275680352553916,0.026278652911951153,0.03446001462999594,0.03172406339048104,0.03172406339048104,369.1605568891137,20.093498797727634
2019-12-02,145.0,1812.5,18079529.82160122,1849474221.7109673,132311649481.68285,66.69675869909685,7318.31252180012,192452.2931968187,13264441.445762718,749060.0,17082040706.0,BTC,3.5885197590970312,18931514927.710968,16.11459794990327,13456893.738959536,15720478686.958616,26.937692817128344,561090883600.0,1.3043007355324137,44.79516775203459,18.336689505639832,9.942953795309183,5.318962546452111,21.60622640056431,55.204832247965435,36.8681427423256,26.925188947016423,21.60622640056431,247.9026830805764,29.520908894001085,0.026198915599688993,0.03446269671804913,0.03161517275998179,0.03161517275998179,374.811427088947,19.525318581237922
2019-12-03,158.0,1975.0,18081504.82160122,1889081074.8909333,132111542796.4344,66.858316624834,7306.44623331385,185663.56886852023,14430231.31079485,744688.0,14797485769.0,BTC,3.604949771038711,16686566843.890934,16.116752676940713,14615894.87966337,15735094581.83828,24.764096574245112,554560217344.0,1.317520803837535,44.57391195757512,18.45885563595926,10.055452298056466,5.306201443470715,21.60557866493844,55.42608804242488,36.96723240646563,26.911780108409157,21.60557866493844,247.7950067450497,29.48584932880135,0.026218226388254693,0.03444108680557369,0.03161587469470085,0.03161587469470085,374.64031010241126,19.50256295516243
2019-12-04,167.0,2087.5,18083592.32159576,1717177741.5946615,130473486507.8814,66.36513354997271,7215.0203448275915,211273.4351225913,15061354.969827594,749562.0,21664240918.0,BTC,3.6339686918762832,23381418659.59466,16.37200503865712,15272628.404950185,15750367210.24323,23.405375773763147,561843191844.0,1.2841697558259095,43.23578054561054,19.718265735718564,10.122313580227393,5.304044559269016,21.61959557917451,56.76421945438949,37.04595371867092,26.923640138443528,21.61959557917451,255.73805547644008,28.21254088049589,0.025609068799193273,0.03447102713130754,0.031626919485351526,0.031626919485351526,386.5143485305042,18.666888751371083
2019-12-05,145.0,1812.5,18085404.8215903,1609691004.171644,133905907021.29034,68.8937373147845,7404.0867949737,174085.81401214842,13419907.315889832,746859.0,18816085231.0,BTC,3.6344454169031315,20425776235.171642,15.92968149427457,13593993.12990198,15763961203.373133,26.987324120496446,557798365881.0,1.3273769246848741,42.27768119168706,20.607548134385983,10.20228895264924,5.302420776457096,21.61006094482062,57.722318808312934,37.114770673926955,26.912481721277715,21.61006094482062,252.99544999382414,29.26569151798754,0.026380787642632415,0.03436238583501747,0.031711697610327286,0.031711697610327286,381.34703513081445,19.4156138972835
2019-12-06,145.0,1812.5,18087217.32158484,1488637930.493486,136272863879.84615,70.21782744545875,7534.2083559322,188857.64943172454,13655752.645127112,748047.0,18104466307.0,BTC,3.6450120451266432,19593104237.493484,15.673641969775167,13844610.294558836,15777805813.667692,26.967195468572445,559574314209.0,1.3464178330955676,41.09118835028305,21.713954091179666,10.27262993459167,5.308568273089842,21.613659350855773,58.90881164971695,37.19485755853729,26.922227623945616,21.613659350855773,253.30934746760323,29.743112250904126,0.026715068748665537,0.03387381251343618,0.031723914496058304,0.031723914496058304,381.6731424426531,19.739948972344116
2019-12-07,155.0,1937.5,18089154.82158484,964044447.8029543,135886841741.42653,70.25605859064214,7512.06140263004,132778.5533214089,14554618.967595702,642350.0,15453520564.0,BTC,3.661436497167637,16417565011.802954,15.72792517821046,14687397.52091711,15792493211.18861,25.34776610829772,412613522500.0,1.8206047531149538,41.03431837850536,21.62566665672446,10.400742345012592,5.312428745700581,21.626843874057013,58.96568162149464,37.340014964770184,26.939272619757595,21.626843874057013,253.29070416555322,29.657864576506864,0.026674110304503198,0.033871853521672254,0.03171921327650704,0.03171921327650704,381.7016166962566,19.68045476896119
2019-12-08,148.0,1850.0,18091004.82158484,802504565.6754577,136206094715.73814,71.09866544664662,7528.94026943308,108452.63771646221,13928539.498451198,587017.0,15409908086.0,BTC,3.6778752197305806,16212412651.675457,15.659695401218555,14036992.13616766,15806530203.324778,26.58456877106475,344588958289.0,2.184904677972504,41.05815503636059,21.506533349165014,10.507749924856036,5.311124254459343,21.616437435159042,58.94184496363944,37.43531161447442,26.927561689618386,21.616437435159042,250.9632011343919,30.000176262500332,0.025665843612362706,0.03321443182835926,0.031721230978002876,0.031721230978002876,378.1700824080104,19.908873334168337
2019-12-09,148.0,1850.0,18092854.82157938,1604555604.6113026,132805669774.6542,69.76441168599077,7340.22745908825,165576.97391396886,13579420.799313262,803439.0,17872021272.0,BTC,3.6808614407957307,19476576876.6113,16.0763493774291,13744997.773227232,15820275201.098005,26.471532121763016,645514226721.0,1.1371131967724695,41.016452813263186,21.44192643600606,10.586083084704113,5.320440369356971,21.63509729666967,58.983547186736814,37.54162075073076,26.955537666026643,21.63509729666967,257.613639455297,28.49316315164275,0.02588981887484582,0.033351280976821975,0.031730392502358776,0.031730392502358776,388.07937661389786,18.914242552989563
2019-12-10,148.0,1850.0,18094704.82154116,1790476722.3243105,130862566069.28896,68.91050832413447,7232.091783752191,168613.90226972837,13379369.799941553,803226.0,18249031195.0,BTC,3.6653563747395665,20039507917.32431,16.33548806590665,13547983.702211281,15833823184.800217,26.46353775975581,645172007076.0,1.1209556063241077,41.05126238196246,21.37120435135744,10.63733489486729,5.315833401243841,21.624364970568966,58.94873761803754,37.5775332666801,26.940198371812805,21.624364970568966,262.71835570917307,27.52792725209522,0.02521168833639954,0.03313715258514605,0.03174068845795912,0.03174068845795912,395.640944556086,18.27943210444684
2019-12-11,132.0,1650.0,18096354.8215357,1582593186.1720932,130302159494.60495,68.96073402201988,7200.46444599649,172065.93852432814,11880766.335894208,771631.0,16350490689.0,BTC,3.649054408170003,17933083875.172092,16.407202829739713,12052832.274418537,15845876017.074635,29.618948448418575,595414400161.0,1.209319835739526,41.03915992080039,21.330685580532467,10.689601207368293,5.315875633352574,21.6246776579463,58.960840079199635,37.63015449866717,26.940553291298876,21.6246776579463,265.104970763211,27.160805115298537,0.024596928332674864,0.0331298801527315,0.03158974856501941,0.03158974856501941,401.14266630188337,17.94988429522408
2019-12-12,133.0,1662.5,18098017.32153024,1518159068.4609244,130176306232.11565,69.02683843683761,7192.8490242548205,162416.68695224036,11958111.502823638,722853.0,18927080224.0,BTC,3.6470385398595595,20445239292.460926,16.46139153197814,12120528.189775879,15857996545.26441,29.4250719729697,522516459609.0,1.3765784583393301,41.03746978374875,21.182076816002137,10.840356418339292,5.3192913504762735,21.620805631433548,58.962530216251245,37.780453400249115,26.94009698190982,21.620805631433548,266.13519023661854,27.027049740621372,0.024459525265874926,0.033128988787313886,0.03159015505865651,0.03159015505865651,402.6963574667344,17.86171861474809
2019-12-13,152.0,1900.0,18099917.32152478,1516609245.802094,131132158335.25368,69.50058773443375,7244.903720046759,167872.47813458552,13765317.068088844,746512.0,17125736940.0,BTC,3.6609398350418103,18642346185.802094,16.37307233705108,13933189.54622343,15871929734.810633,25.784920676490163,557280166144.0,1.3000469351307744,41.008337349576294,21.11838179936164,10.906440329088928,5.334032274122114,21.63280824785102,58.991662650423706,37.87328085106206,26.966840521973133,21.63280824785102,263.8324592535323,27.460244052399556,0.02457707934709414,0.03313163661652802,0.03160577829550961,0.03160577829550961,399.01469607717746,18.156984670673506
2019-12-14,151.0,1887.5,18101804.82151478,882585429.9491318,127999800420.60492,68.0151573163281,7071.10709029807,104163.82404550859,13346714.632937608,623464.0,17137029730.0,BTC,3.6454353023905437,18019615159.94913,16.81417581500429,13450878.456983117,15885380613.267616,26.071485653186155,388707359296.0,1.8191338345393748,40.98991225223757,21.08363422319084,10.950943636218003,5.341529236445908,21.63398065190768,59.01008774776243,37.92645352457159,26.97550988835359,21.63398065190768,272.1776435310909,25.97974983750029,0.024757349807086618,0.03315061443989444,0.03167901195338685,0.03167901195338685,410.6841831879978,17.21787051891684
2019-12-15,124.0,1550.0,18103354.82144478,767195973.4752983,128738145823.27988,69.09374778807613,7111.28666995909,145650.53382399614,11022494.338436587,657604.0,16881129804.0,BTC,3.6165603362335728,17648325777.4753,16.718076326387415,11168144.872260584,15896548758.139877,31.581543117958415,432443020816.0,1.6444447771501598,40.969583612432444,20.994888575854727,11.057990245592187,5.341567987627416,21.635969578493253,59.03041638756758,38.03552781171285,26.977537566120667,21.635969578493253,272.87668806697013,26.060440414806777,0.02469818550859627,0.03308545781496386,0.0316941934337769,0.0316941934337769,411.541737047161,17.279624470127963
2019-12-16,157.0,1962.5,18105317.32143932,1406628687.593576,124607959806.08752,67.27825865302124,6882.39579532437,153691.1405235126,13506701.748324076,777556.0,20213265950.0,BTC,3.6237282581239123,21619894637.593575,17.307057823457253,13660392.888847588,15910209151.028725,24.991350796383276,604593333136.0,1.138351254987493,41.01289280884144,20.91989722004437,11.096595159948642,5.341642498022958,21.62897231314259,58.98710719115856,38.06720997111419,26.970614811165547,21.62897231314259,281.7245671518405,24.429519459035955,0.025132175610518163,0.03329396878108139,0.031836549235542105,0.031836549235542105,422.98589644853706,16.270981735112585
2019-12-17,141.0,1762.5,18107079.82143386,1888249812.8114376,119669002105.71835,64.88829818138773,6608.96197983635,149568.98971420786,11648295.489461567,875713.0,22363804217.0,BTC,3.612456691621681,24252054029.81144,18.07226776586443,11797864.479175774,15922007015.5079,27.789798765733845,766873258369.0,0.861806290376119,40.973675821069854,20.879472319560332,11.151565386286089,5.353553789236731,21.64173268384697,59.026324178930125,38.14685185936979,26.995286473083702,21.64173268384697,295.2947611165601,22.38089817390167,0.025767389535295306,0.03361352022591115,0.032060112952234085,0.032060112952234085,440.2687383946284,15.011199759344496
2019-12-18,134.0,1675.0,18108754.8214284,2045701292.938405,131915496849.08095,71.63935106806048,7284.6254836353,202163.98087138555,12201747.685089128,751472.0,31836522778.0,BTC,3.607083552170723,33882224070.938404,16.49257636943277,12403911.665960513,15934410927.17386,29.136963392465592,564710166784.0,1.2899759756621574,40.96574065878003,20.857598453471493,11.187531700964525,5.354827528775141,21.634301658008837,59.03425934121999,38.176660887748504,26.989129186783977,21.634301658008837,269.92084228602,26.98800663905824,0.03209778021817813,0.036234472240826106,0.03393797028539757,0.03393797028539757,380.16988418705756,19.161500651774396
2019-12-19,157.0,1962.5,18110717.32142294,1698684498.0130026,129422222016.77725,70.73068769876366,7146.1676376388095,204896.23790331086,14024353.988866165,725702.0,25904604416.0,BTC,3.6150901059315936,27603288914.013004,16.89724150564384,14229250.226769475,15948640177.40063,24.91919282689102,526643392804.0,1.3569272367760221,40.957789283076465,20.81430166588317,11.237163973305774,5.358494034313466,21.632251043421125,59.042210716923535,38.22790905104037,26.99074507773459,21.632251043421125,275.9683615835848,25.894880111010085,0.03221437459675114,0.03602690095043554,0.033972278098954416,0.033972278098954416,388.294983439246,18.40396590845198
2019-12-20,156.0,1950.0,18112667.32141748,1890307460.0415921,130125371827.72867,71.12098146275741,7184.21917206312,181535.79881722538,14009227.385523085,708265.0,22633815180.0,BTC,3.6264560321823565,24524122640.04159,16.884445800492397,14190763.18434031,15962830940.58497,25.12252959126155,501639310225.0,1.4321483635006167,40.986415682119606,20.676056118347724,11.346775992630608,5.362356142634706,21.628396064267353,59.01358431788039,38.33752819953267,26.99075220690206,21.628396064267353,274.76182175257514,26.147079409498737,0.03225568325199782,0.036037900472240786,0.03394793674981863,0.03394793674981863,386.8745471384496,18.569893587473786
2019-12-21,176.0,2200.0,18114867.32141748,972135268.2917126,129345551109.71742,70.83912061283671,7140.29801127995,116642.98271543805,15708655.62481589,610208.0,19312552168.0,BTC,3.6587580516422156,20284687436.291714,17.035870487300016,15825298.607531328,15978656239.192501,22.392713192450508,372353803264.0,1.9176111399129327,41.050121119936875,20.57291207589132,11.398540852773786,5.348662898067058,21.629763053330965,58.949878880063125,38.376966804171815,26.978425951398023,21.629763053330965,274.48180165726444,26.013739228496405,0.030606965763935328,0.03594165873298468,0.0339352739192322,0.0339352739192322,386.62448253384673,18.468302794701724
2019-12-22,169.0,2112.5,18116979.82141748,947026234.9667127,135504182500.00667,74.564282884067,7479.402407890121,96110.27958029273,15800237.586667875,589250.0,23134537956.0,BTC,3.6893911490138405,24081564190.966713,16.320742289100572,15896347.866248168,15994552587.05875,23.354064640514007,347215562500.0,2.154109209286989,41.03328150106953,20.54030683357533,11.440357819985692,5.357942502597135,21.628111342772314,58.96671849893047,38.42641166535514,26.986053845369447,21.628111342772314,260.85079553362726,28.673105606557076,0.030804418615486717,0.035294249759017016,0.03417785719845345,0.03417785719845345,364.81651456349107,20.501819707475
2019-12-23,143.0,1787.5,18118767.32141202,1907466766.9276621,132661061513.20564,73.81315019596614,7321.7487238457,141120.60499960938,13087625.84387419,727796.0,27831788041.0,BTC,3.6638461006974605,29739254807.92766,16.67911855971398,13228746.4488738,16007781333.507624,27.474633704300864,529687017616.0,1.3822783040443798,41.01553938018525,20.48952629821982,11.497270269402138,5.364294206232079,21.633369845960715,58.984460619814755,38.49493432159493,26.997664052192793,21.633369845960715,268.51805038191696,27.26724968184401,0.0310562142222897,0.03540527807009605,0.03221071557661608,0.03221071557661608,398.4742550621094,18.37445865280424
2019-12-24,125.0,1562.5,18120329.82140656,1344181756.7664948,131111985464.01054,73.6953865190577,7235.629083810641,125449.16231443145,11305670.443454126,649535.0,22991622105.0,BTC,3.6584943901895333,24335803861.766495,16.87290602623289,11431119.605768558,16019212453.113392,31.423948962812887,421895716225.0,1.7150278624663324,41.02271548408553,20.412233659128937,11.558612690834224,5.368100987653957,21.638337178297373,58.97728451591449,38.565050856785554,27.00643816595133,21.638337178297373,272.00210610897557,26.601371538320887,0.029540602445406818,0.028429390993729837,0.03215483675686099,0.03215483675686099,404.3459642522937,17.894648947938883
2019-12-25,128.0,1600.0,18121929.82140656,1127921854.1159127,130317953564.19278,73.70592457544647,7191.17416569258,93124.73061014898,11505878.665108128,537049.0,21559505149.0,BTC,3.660689046573685,22687427003.115913,16.98687260678822,11599003.395718277,16030811456.50911,30.781566056680756,288421628401.0,2.4932853356248668,41.04751469530598,20.348278701302792,11.6065391535359,5.3686842026636095,21.628983247191723,58.95248530469402,38.60420660339123,26.99766744985533,21.628983247191723,273.56007161047864,26.287367609451685,0.02914509342536834,0.02685523610616144,0.03190004431707663,0.03190004431707663,409.9100605529235,17.543297561402806
2019-12-26,167.0,2087.5,18124017.32140656,1443524687.6566813,130395775601.22533,73.984332285886,7194.63975832846,138499.76234421425,15018810.49551066,653003.0,22787010034.0,BTC,3.698028081270809,24230534721.65668,17.026786766279947,15157310.257854875,16045968766.766964,23.56939946467052,426412918009.0,1.6872471387409065,41.11492866474254,20.283401768888172,11.598227759574687,5.373432599791849,21.630009207002754,58.885071335257464,38.601669566369296,27.003441806794605,21.630009207002754,271.12383446208605,26.53636030414935,0.02913937794834172,0.02641537463235978,0.03187223757520198,0.03187223757520198,406.61397337430714,17.694029791016202
